@relation 's6'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {0.000000000000000000e+00,1.000000000000000000e+00}

@data
2.964015299543781623e+00,1.525483123707591426e+00,2.801406197681129306e+00,1.000000000000000000e+00
-5.772482534171690993e+00,1.478381592478943629e+00,4.675668000781807443e+00,0.000000000000000000e+00
9.449234572074081129e+00,1.684835470277036507e+00,8.802099020572176968e+00,1.000000000000000000e+00
5.213457964427249181e+00,5.079320289540506295e+00,9.030832283144805572e+00,1.000000000000000000e+00
-4.361823954564729711e+00,-7.541073438460539791e+00,4.933432186153355659e+00,0.000000000000000000e+00
7.427323307023375953e+00,5.161298252605783787e+00,1.180697944583656733e+00,1.000000000000000000e+00
-6.757582074987235288e+00,4.354957396271858627e+00,1.741979820149175850e+00,0.000000000000000000e+00
-5.325432977876913831e-01,3.877026682369241861e+00,2.551169860628971886e+00,0.000000000000000000e+00
-3.831682834904800217e+00,2.647261557038704805e+00,3.034129588707139114e+00,0.000000000000000000e+00
5.097319834927241722e+00,-4.308706644872372316e+00,6.525816998773672495e+00,1.000000000000000000e+00
3.250140941527954297e+00,1.488574771155237730e+00,5.397076781548690860e+00,1.000000000000000000e+00
-1.000614861758087493e+01,-3.472079164590630818e+00,9.480314503961670525e+00,0.000000000000000000e+00
2.337318404561282481e+00,2.360136178111400085e+00,2.596953092713069289e+00,1.000000000000000000e+00
-2.182036987337127587e-01,-5.593482756042538195e-01,3.082827102825123067e+00,0.000000000000000000e+00
-9.472107613706985951e-01,-8.030581586688805729e+00,8.136772366304706239e+00,0.000000000000000000e+00
8.665265643661168582e+00,4.135123525525894905e+00,8.576758174982970218e+00,1.000000000000000000e+00
-4.591104985859535859e+00,1.906205410351998752e+00,1.872575528790841881e+00,0.000000000000000000e+00
-3.739405800499493004e+00,-9.688638011515241288e+00,9.431538348129953064e+00,0.000000000000000000e+00
6.822670229601275338e+00,-4.650007006633007478e+00,7.055070830102324386e+00,1.000000000000000000e+00
-4.098385388155473485e+00,-2.047096342579477923e+00,7.830714926834583700e+00,0.000000000000000000e+00
3.584035614934893976e-01,-4.580242078731750488e-01,8.602356584249379878e+00,1.000000000000000000e+00
2.334466159454865242e+00,-1.549571536172278385e+00,2.802236012938321696e+00,1.000000000000000000e+00
9.622221587956849120e+00,2.561747317093136189e+00,8.932983948772964311e+00,1.000000000000000000e+00
-7.034628563355465047e-01,-5.955399905143734074e+00,5.532773986303490155e+00,0.000000000000000000e+00
-3.615815730421985119e+00,1.142726427426843605e+00,6.409147472390942291e+00,0.000000000000000000e+00
5.261492635493521419e+00,-2.146206693632105589e-01,1.962109231134187226e+00,1.000000000000000000e+00
-5.513718165406845673e-01,-6.047144885971926342e+00,3.701626975839940492e+00,0.000000000000000000e+00
3.578313281506206867e+00,1.540931883515554102e+00,7.467201483072662072e+00,1.000000000000000000e+00
-1.023888839439719156e+01,1.061965829601395583e+01,7.229497518629981023e+00,0.000000000000000000e+00
7.039924301392724848e-01,-8.445809203289276201e-01,9.595697407250147748e+00,1.000000000000000000e+00
-3.022248417939246590e+00,3.281763751474592983e+00,2.948905382164178857e+00,0.000000000000000000e+00
-5.021067795150941038e+00,-2.827627845296612819e+00,7.633558096122063930e+00,0.000000000000000000e+00
-1.441865062680161458e+00,4.262247178683280069e+00,2.349904735803225009e+00,0.000000000000000000e+00
4.980509195035502934e+00,2.647674991246113052e+00,9.756193352363032645e+00,1.000000000000000000e+00
-3.860928803138155452e+00,1.253157373684170794e+00,7.017087591615639219e+00,0.000000000000000000e+00
5.508503011525441861e-01,9.459289326706697310e+00,1.502400050480040994e+00,1.000000000000000000e+00
-3.498544969998974352e+00,-6.844562503302366707e+00,1.557427903727449880e+00,0.000000000000000000e+00
-5.744187130746843728e+00,7.204077468413405683e+00,3.119835882968688523e+00,0.000000000000000000e+00
-1.878964631114722561e+00,5.563732464938062616e-01,7.954184369047013092e+00,0.000000000000000000e+00
5.001801305711632395e+00,3.842663127135383938e+00,6.430118842851273442e+00,1.000000000000000000e+00
4.870865976042647816e+00,3.748597488005100509e+00,4.847534129179678963e+00,1.000000000000000000e+00
1.324950694105207205e+01,3.519440268368773106e-01,8.756771803128314602e+00,1.000000000000000000e+00
-5.868476938347579885e-01,-5.704648702861669030e+00,2.471146403247773016e+00,0.000000000000000000e+00
5.076073509371049397e+00,-9.171513926045472331e+00,6.269359636131306424e+00,1.000000000000000000e+00
-8.486228427810813546e-01,-6.882442585471910235e+00,4.797047344499812738e+00,0.000000000000000000e+00
-2.798275327669458079e+00,-3.055078361194504488e+00,8.638688655687085216e+00,0.000000000000000000e+00
-8.927859931497559742e+00,-2.603619190309455433e+00,8.063062773656872295e+00,0.000000000000000000e+00
-3.626712049469497323e+00,-2.641642147653820327e+00,3.271276820072009262e+00,0.000000000000000000e+00
-2.213187247205426811e+00,-2.217540313562214482e+00,8.374713465413922364e+00,0.000000000000000000e+00
4.418175977309132030e+00,1.006914970144683896e-01,9.765212564769528925e+00,1.000000000000000000e+00
7.289711934551663663e-01,-9.178980655373768727e+00,8.190381383011477112e+00,1.000000000000000000e+00
5.327916078245003462e+00,-7.550038963300909067e+00,3.131521081181528388e+00,1.000000000000000000e+00
4.773311976175805604e+00,-4.396773833140100507e+00,7.502721805276241440e+00,1.000000000000000000e+00
5.795188401228291042e+00,-3.831727635384042152e+00,8.298233134873393979e+00,1.000000000000000000e+00
-2.510460911451403820e+00,2.677433021136852442e+00,7.302408224217460386e+00,0.000000000000000000e+00
1.101141302118243459e+00,-1.510080730829629347e-01,3.119422259243135986e+00,1.000000000000000000e+00
-1.350473492368065243e+00,-2.283334737006670778e+00,9.686613621674126762e+00,0.000000000000000000e+00
-1.328222724360117901e+00,3.580419730000756307e+00,3.842900153696062304e+00,0.000000000000000000e+00
8.608566782007702756e+00,9.043005888474240805e+00,1.101092504555854834e+00,1.000000000000000000e+00
7.208848710892556966e+00,-4.762540553607742311e+00,1.153264364354662730e+00,1.000000000000000000e+00
-6.780502761043883941e-01,2.747973985021716636e-01,4.877975073290996555e+00,0.000000000000000000e+00
-4.119237120160661014e+00,-1.383480737490160317e+00,9.639570838547726339e+00,0.000000000000000000e+00
-2.733625050527439093e+00,1.102266385962654915e+00,8.757641552632223991e+00,0.000000000000000000e+00
1.651482204525897002e-01,-2.390843748310061301e+00,7.994616958243952354e+00,1.000000000000000000e+00
-7.675953049690644292e+00,5.530272480705526128e+00,5.635477873678359728e+00,0.000000000000000000e+00
-7.417240094347126167e+00,6.215059024296532009e-01,8.991824354527562235e+00,0.000000000000000000e+00
2.294393932946090953e+00,-1.082642229810881496e+01,6.267998834259603136e+00,1.000000000000000000e+00
5.066192471812667186e+00,-1.418867180581335496e+01,6.415501417907684356e+00,1.000000000000000000e+00
-1.033184950840344563e+00,-2.373124514436101951e+00,6.816555949528303238e+00,0.000000000000000000e+00
9.948860427616174062e-01,1.445292681456013195e+00,4.896750222008448894e+00,1.000000000000000000e+00
1.615257920969087602e+00,4.719514817093141801e+00,1.626798312589254447e+00,1.000000000000000000e+00
4.235947106139858143e+00,-3.084349593559630343e+00,5.377584500754330143e+00,1.000000000000000000e+00
1.003289691640210091e+00,-5.561112774722998253e+00,7.050561282031445387e+00,1.000000000000000000e+00
-5.123448298218329811e+00,5.366134502898782799e+00,9.325101421175894245e+00,0.000000000000000000e+00
-3.574412759419542507e+00,-9.903577162774860554e+00,8.976320717769128876e+00,0.000000000000000000e+00
-3.755160982349537324e+00,2.338400825140947603e+00,4.530387442422168398e+00,0.000000000000000000e+00
1.999734561252390352e-01,-7.512804518884910188e+00,3.727313398278060852e+00,1.000000000000000000e+00
-1.475974195881407436e+00,-3.291235732510037870e+00,7.317826783111897271e+00,0.000000000000000000e+00
-2.854298979598377972e+00,1.224653293939344634e+00,3.022354042350185566e+00,0.000000000000000000e+00
-1.047365766447214419e+01,-1.838012848881455774e+00,1.294140402613026763e+00,0.000000000000000000e+00
1.169346087027085757e+00,1.973924668182678310e+00,2.244382151777564616e+00,1.000000000000000000e+00
-4.385605262566199869e+00,-4.673103060575453327e+00,7.291495038072872248e+00,0.000000000000000000e+00
1.257784840010190558e-02,-3.938556633451122391e+00,5.307928596499948526e+00,1.000000000000000000e+00
-4.303996075901327600e+00,2.429223322733688128e+00,6.161642740341854108e+00,0.000000000000000000e+00
-5.541697174730445319e+00,-4.019307056022473290e+00,7.559399630284260319e+00,0.000000000000000000e+00
-9.533464174261210289e+00,2.562693499134789832e+00,1.931791312416055506e+00,0.000000000000000000e+00
2.807830107502223282e-01,7.659450251178668623e+00,8.439611669182507825e+00,1.000000000000000000e+00
-3.560054209372165879e+00,2.609537701328402015e+00,5.033996566878931489e+00,0.000000000000000000e+00
4.161775759066232538e+00,-6.618179009087259423e+00,8.213340618486514089e+00,1.000000000000000000e+00
-7.231918207774934437e-01,1.266145305244325225e+00,2.070916284258974116e+00,0.000000000000000000e+00
-1.511391258957069939e+00,1.136193570706922884e+01,5.721889857515620292e+00,0.000000000000000000e+00
2.379829921178976626e+00,2.729444916076407157e+00,3.934268241668290145e+00,1.000000000000000000e+00
3.530028135461998673e+00,1.119291469431633379e+00,4.434198825033238478e+00,1.000000000000000000e+00
-2.909772078445666210e+00,-2.178344414536420359e+00,7.293136072107184731e+00,0.000000000000000000e+00
-5.902070800811555884e+00,-1.654836939782392324e+00,7.719727420253041927e+00,0.000000000000000000e+00
1.892671736028968210e+00,3.614071328437439945e+00,9.587395848313468250e+00,1.000000000000000000e+00
6.204111525151684070e+00,-9.903453657930493259e-01,3.621523488500557164e+00,1.000000000000000000e+00
6.146830302959648273e-01,-1.141791923419285038e+00,6.609979256157068050e+00,1.000000000000000000e+00
-2.691291236733491243e-01,3.711802293621572879e+00,4.821317964619402652e+00,0.000000000000000000e+00
-7.055364086445359284e+00,-2.859388163321416876e+00,9.485451744727605217e+00,0.000000000000000000e+00
7.337404475406365201e+00,3.363190414385730076e+00,7.071811618500554175e+00,1.000000000000000000e+00
9.062315266679483727e-01,-1.484335731147442550e+00,9.132966353409678106e+00,1.000000000000000000e+00
8.502087502153375942e-01,7.241706112939790607e+00,3.727029613127079255e+00,1.000000000000000000e+00
-1.461886650573823054e+00,-4.391168567732704808e+00,5.713074636759793989e+00,0.000000000000000000e+00
-4.912318758611185388e+00,5.634608663835649622e+00,6.621043271855806545e+00,0.000000000000000000e+00
5.973335679009734278e+00,1.162145028333358088e+00,7.467540696340940976e+00,1.000000000000000000e+00
1.529255882084102069e-01,-4.564614893555656860e-01,2.770277625507387320e+00,1.000000000000000000e+00
-1.672497928471489104e+01,-4.711147483395874858e+00,3.599975173625420410e+00,0.000000000000000000e+00
7.671933305046692908e+00,-5.948000048127667583e+00,7.526658854181024871e+00,1.000000000000000000e+00
-1.696320248036330192e+00,-1.836549413328017133e+00,5.242446202691799506e+00,0.000000000000000000e+00
-5.774032665743630055e+00,3.804733564954370983e+00,4.300391441034252971e+00,0.000000000000000000e+00
-6.114234018883227151e+00,1.229535451436167603e+00,1.692079330818018867e+00,0.000000000000000000e+00
-5.136705076265470904e-01,-7.777853882316263068e+00,6.174948554035481152e+00,0.000000000000000000e+00
7.662755305489389324e-01,-6.184540364603970108e-02,7.320228266167714715e+00,1.000000000000000000e+00
9.248850758743383693e+00,-5.113758808891304852e+00,5.325841636412468993e+00,1.000000000000000000e+00
7.534956744253311633e+00,2.962189625914581903e+00,8.184675830984582845e+00,1.000000000000000000e+00
-5.696168621660445908e+00,6.181212747716850586e+00,2.726325428698949338e+00,0.000000000000000000e+00
1.438752158075180088e+00,3.632336186556005764e+00,4.964740731574226906e+00,1.000000000000000000e+00
-1.157637806478777520e+01,3.378271171761970226e+00,5.833164481708212890e+00,0.000000000000000000e+00
7.386078967103792969e-01,-3.524319738581256800e+00,5.414254507176957887e+00,1.000000000000000000e+00
1.058952813228806855e+00,1.024901737029786375e+00,5.799500156261274242e+00,1.000000000000000000e+00
-1.697012800530715460e+00,-2.289789001412391445e-01,2.930558276616073599e+00,0.000000000000000000e+00
-1.911081720971623099e+00,-4.915474629371796023e-01,6.085635016738074832e+00,0.000000000000000000e+00
-4.584483390328922603e+00,-1.954610441753966921e+00,8.448323994645660306e+00,0.000000000000000000e+00
2.907833387609435327e+00,-8.534694589335217740e-01,9.232708658658873802e+00,1.000000000000000000e+00
6.731943024848460411e+00,-1.798215674713938395e+00,7.907483090643804502e+00,1.000000000000000000e+00
-2.665260119023592722e+00,3.409715997063900605e+00,2.707694738483841679e+00,0.000000000000000000e+00
6.284193819820189653e+00,-8.604762540186626785e-01,6.462495218426127508e+00,1.000000000000000000e+00
-4.127154278565956957e+00,-3.274430855811267360e+00,9.845309706098010594e+00,0.000000000000000000e+00
2.288675046024289728e+00,4.549095092061424594e+00,4.307400933691347689e+00,1.000000000000000000e+00
-2.718441129179374194e+00,7.335398665173765487e+00,3.529604866995179613e+00,0.000000000000000000e+00
1.955563465456668482e+00,1.360440674089371305e+00,1.615174803737939868e+00,1.000000000000000000e+00
5.602796047963347625e+00,9.213916155067209957e+00,7.914877320122307935e+00,1.000000000000000000e+00
5.015398445260262683e+00,1.147172106299008476e+01,3.649611548211976864e+00,1.000000000000000000e+00
6.210089108059586138e+00,-3.848297866798262579e+00,6.497284226795600581e+00,1.000000000000000000e+00
1.108515779990588701e+00,3.263187876277013011e+00,8.990670767903399252e+00,1.000000000000000000e+00
-1.399385781048500910e+01,-1.006298979368888880e+01,6.872311768822450873e+00,0.000000000000000000e+00
1.071582637963603313e+00,1.153554398129252334e+01,9.415855905012147531e+00,1.000000000000000000e+00
6.569786302706345893e+00,9.686696658382930591e-01,9.353287714602913638e+00,1.000000000000000000e+00
-5.978235923127116713e+00,6.983028641333890008e+00,3.470245051986106333e+00,0.000000000000000000e+00
8.201603837396393981e-01,-4.640668562360643179e+00,1.586049034522621026e+00,1.000000000000000000e+00
9.249335624669750899e+00,4.019392827848106364e+00,4.220041237693374470e+00,1.000000000000000000e+00
-6.765889944226542774e+00,5.392372184083502162e+00,2.661589530549163918e+00,0.000000000000000000e+00
1.145808990110069914e+01,1.225789285482736246e-01,6.876885420572986796e+00,1.000000000000000000e+00
1.282468100164540381e+00,-3.334212699110985501e+00,6.409128728131640251e+00,1.000000000000000000e+00
-2.996893923114440472e+00,-5.920469077236343303e+00,7.260214293178815836e+00,0.000000000000000000e+00
-5.650109090792129862e+00,-2.179132244143855146e-01,4.029205462526997295e+00,0.000000000000000000e+00
-1.127104542087254657e+01,-2.833917733966090147e+00,3.217036350735573258e+00,0.000000000000000000e+00
-1.034583598924357251e+00,8.196867209164462764e+00,8.649875361599113077e+00,0.000000000000000000e+00
-7.822617202863052732e+00,-6.150424273723765545e+00,6.645380713467665679e+00,0.000000000000000000e+00
-3.157203686009093957e+00,-4.578951819042181293e-01,6.422039272745697858e+00,0.000000000000000000e+00
-9.681753027304587089e-01,4.630935351695727453e-01,6.893955763087594946e+00,0.000000000000000000e+00
-7.945512310357131014e+00,-3.163245658446689923e+00,3.680856185770272848e+00,0.000000000000000000e+00
2.931190159761856151e+00,-3.598488842062220527e+00,6.548807260113735929e+00,1.000000000000000000e+00
1.258233974555462709e+00,-5.686113636858770803e+00,2.528881683178528128e+00,1.000000000000000000e+00
-2.818830950187783735e+00,-1.859624123245949168e+00,5.975240434324220473e+00,0.000000000000000000e+00
-1.522751789363661290e+00,-9.376244369837891668e+00,7.849000086011503008e+00,0.000000000000000000e+00
-3.066044026171842241e+00,6.212435223157353192e+00,3.210390556005214169e+00,0.000000000000000000e+00
3.904662244099478929e+00,-8.888411039087396048e+00,7.698191035376975577e+00,1.000000000000000000e+00
5.246500601748232739e+00,2.758336745011042979e+00,6.771529417135063511e+00,1.000000000000000000e+00
2.795151645273561414e+00,3.185884880055168122e-01,3.697704527846952249e+00,1.000000000000000000e+00
-6.539761472503697881e+00,-8.466121905866145880e+00,9.011563626779137692e+00,0.000000000000000000e+00
5.471751466803260300e+00,-1.173431314242130341e+01,8.063033915632395576e+00,1.000000000000000000e+00
1.259669941715829644e+01,-4.036681712187916382e+00,3.610687795514771814e+00,1.000000000000000000e+00
-5.637973011564464398e-01,4.476853279747132319e+00,4.460643963359035347e+00,0.000000000000000000e+00
-6.929897589431346816e+00,-1.682788432058248906e+00,4.509039244953569003e+00,0.000000000000000000e+00
-4.701442833407346811e+00,-4.714323126993461344e+00,6.517589177626074814e+00,0.000000000000000000e+00
7.611021911884216173e+00,-1.043603681784221360e+00,7.105280040340667291e+00,1.000000000000000000e+00
4.096946850497593218e+00,5.024225854302670768e+00,2.408220808506318367e+00,1.000000000000000000e+00
-7.062140168572870191e-01,5.514721235991767223e+00,1.931047294340221043e+00,0.000000000000000000e+00
-3.874828847341682092e+00,1.217345635811696880e+01,4.889113960348527854e+00,0.000000000000000000e+00
1.809659840682723786e+00,9.038247950922053686e-01,8.872917424085615679e+00,1.000000000000000000e+00
-3.073359989903647005e+00,1.973318700890633437e+00,7.875848906791810933e+00,0.000000000000000000e+00
2.497031873162738780e+00,7.352301977259396715e+00,3.891955956216397894e+00,1.000000000000000000e+00
2.291598968426097560e+00,2.151417425504024372e+00,9.613136297151926968e+00,1.000000000000000000e+00
-1.348682136172175916e+01,8.472133878548529395e+00,5.988556284881580538e+00,0.000000000000000000e+00
-6.284718818814917007e+00,-3.007902417996524136e+00,4.116840250679062230e+00,0.000000000000000000e+00
3.150779766854227004e-01,1.058614813123840148e-01,2.532813341595548717e+00,1.000000000000000000e+00
1.230307966911508233e+00,2.161697184840988051e+00,4.295076061387763211e+00,1.000000000000000000e+00
-2.925671058152011117e+00,1.541224774122037733e+00,4.776830192030514510e+00,0.000000000000000000e+00
4.686878061213750613e+00,-5.620387254506628238e+00,4.134455834625961224e+00,1.000000000000000000e+00
-2.149142845792484824e+00,3.181705048526945134e+00,4.768127912920521183e+00,0.000000000000000000e+00
1.298472919353466537e+00,7.550268276625673458e+00,4.291146163242796518e+00,1.000000000000000000e+00
-7.220002639707254755e-01,-1.146975798391928336e+01,3.404254642493779848e+00,0.000000000000000000e+00
3.474584884475655056e+00,2.727215615719241093e+00,6.003428041569121909e+00,1.000000000000000000e+00
-3.242162904029575632e+00,-1.614367296385204043e+00,7.549590349450343574e+00,0.000000000000000000e+00
6.457785069381217546e+00,1.027535358417730749e-01,8.752157061616189893e+00,1.000000000000000000e+00
1.175331658069626695e+00,4.890051714722051024e+00,4.061648063503981554e+00,1.000000000000000000e+00
-4.003021698299792597e+00,2.869259611430555523e+00,2.955179610149437419e+00,0.000000000000000000e+00
1.638277157004101037e+00,-4.837544873123595934e+00,9.158317890205486478e+00,1.000000000000000000e+00
-8.747736910032483104e-01,-2.354519981454825661e+00,7.952890057816824232e+00,0.000000000000000000e+00
-7.910599535963838136e+00,1.179778841026551728e+00,3.059428680231816688e+00,0.000000000000000000e+00
-2.370993405298715828e+00,3.319879948246204915e+00,4.236039143491003856e+00,0.000000000000000000e+00
-9.012060440738016709e+00,-1.385274105645494025e+00,7.869439401161917758e+00,0.000000000000000000e+00
3.538662922760810403e+00,-6.723984725907411475e-02,8.795994941662296895e+00,1.000000000000000000e+00
6.409627383870680539e+00,-4.170316948125146972e+00,9.516382254479456293e+00,1.000000000000000000e+00
7.841640344460421019e+00,3.167307315893396868e+00,8.654890205342894660e+00,1.000000000000000000e+00
4.058196383924086881e+00,2.473703380253388318e+00,8.930451585241476309e+00,1.000000000000000000e+00
-6.098294283680697619e-02,-1.554945608806800106e+00,4.598270084148673220e+00,0.000000000000000000e+00
3.129215511469352062e+00,9.222355509222243342e+00,8.579074812246501480e+00,1.000000000000000000e+00
1.709795738808432608e+00,-1.192372181498522643e+00,5.249909643660094716e+00,1.000000000000000000e+00
5.532464376959650210e+00,2.473420487411170043e+00,5.763702827274722829e+00,1.000000000000000000e+00
5.581067646509807467e+00,4.868151533222985883e+00,9.081749259155397880e+00,1.000000000000000000e+00
-1.919517326019265502e+00,-7.036449416801927370e+00,6.021081752297451573e+00,0.000000000000000000e+00
-4.205723237662254199e+00,-8.320101470607143668e+00,3.174681635077840625e+00,0.000000000000000000e+00
-6.399522923912310812e-01,-4.856551791888660929e+00,3.385616590569464179e+00,0.000000000000000000e+00
5.016382484029315858e-01,5.631497875533360009e+00,6.341801459053209911e+00,1.000000000000000000e+00
1.623230698232870139e+00,-7.171402106961772827e-01,6.670906461873119753e+00,1.000000000000000000e+00
-5.996437332380939012e+00,-3.736816594746148024e+00,6.272685708716469577e+00,0.000000000000000000e+00
-2.565414085799313515e-01,-2.127227994619254048e-01,7.546135788221653762e+00,0.000000000000000000e+00
-1.029846289916564739e-01,-2.777415550250031728e+00,7.542042630577722839e+00,0.000000000000000000e+00
-1.004170394496055785e+01,3.417269302983756862e+00,4.204259731881489159e+00,0.000000000000000000e+00
-9.232833078110560532e-01,3.210233417561105362e+00,5.773583148674312326e+00,0.000000000000000000e+00
-9.458431388698065323e-01,-2.395306494945867115e+00,4.385381222645149180e+00,0.000000000000000000e+00
-4.265239142611511269e+00,1.655726721240616151e+00,8.033705234864664035e+00,0.000000000000000000e+00
-1.874025590614482928e+00,-5.959672453607352871e+00,5.528270410411987967e+00,0.000000000000000000e+00
