@relation 's2'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {0.000000000000000000e+00,1.000000000000000000e+00}

@data
1.830921288866723950e-01,5.935221080449203157e+00,2.497935499247490032e+00,1.000000000000000000e+00
-5.841615118419648311e+00,1.558331250323777839e+00,7.551661401923045247e+00,0.000000000000000000e+00
1.786861372656454394e+00,-2.412852647783046756e+00,4.532380583046729861e+00,1.000000000000000000e+00
1.021128531784543014e+01,-2.372490408170715881e+00,4.224258775584871728e+00,1.000000000000000000e+00
-8.408875297283506356e+00,-6.375643328685827171e+00,1.709102023391962266e+00,0.000000000000000000e+00
-4.953320351746564043e+00,8.367234744734094676e+00,5.870624470917677584e+00,0.000000000000000000e+00
9.767684669505143802e+00,-2.572178725839648461e+00,3.780622631907955000e+00,1.000000000000000000e+00
-5.339625400654308685e+00,-1.023622443836053497e+00,4.793085603591428878e+00,0.000000000000000000e+00
-1.858581339543072808e-01,-8.802286197475031049e-01,2.123192663725606444e+00,0.000000000000000000e+00
1.014547842211601658e+00,1.459249160839592774e+00,1.259470605455583758e+00,1.000000000000000000e+00
-1.247064277081789685e+00,5.089311117100582038e+00,7.760388570352906967e+00,0.000000000000000000e+00
-8.128524751173372920e+00,6.499881262990314212e+00,9.404710077820526593e+00,0.000000000000000000e+00
-7.421316863055210655e-01,-2.274936613135689178e+00,1.951400486335374218e+00,0.000000000000000000e+00
-1.728507326657557019e+00,-2.326275515686819784e+00,8.138380397622418272e+00,0.000000000000000000e+00
-5.150969408888172119e+00,2.515572237781246834e+00,8.995045534658041575e+00,0.000000000000000000e+00
3.432913412888344062e+00,-7.916322069822762098e-01,4.642784283630104980e+00,1.000000000000000000e+00
-7.081376167661267651e+00,-4.869699726896294933e+00,8.598563916153882047e+00,0.000000000000000000e+00
-5.919361368486889319e+00,-6.424611378982891807e+00,8.689248682787624745e+00,0.000000000000000000e+00
-1.012398560143380699e+00,-1.307881102920007921e+00,2.652132232807284051e+00,0.000000000000000000e+00
-4.223500827711688110e+00,-7.617609638561350316e+00,8.045141200910276069e+00,0.000000000000000000e+00
-8.935822616407314012e-01,-4.318230659151761408e+00,5.410559738524545637e+00,0.000000000000000000e+00
1.046719490603873259e+00,9.092555921943779040e+00,1.819329783652633648e+00,1.000000000000000000e+00
-3.120177847091271772e+00,-5.777797869941230235e-01,1.303061635211566038e+00,0.000000000000000000e+00
1.723699518975148059e+00,-7.834470258741756510e+00,1.211733356977248377e+00,1.000000000000000000e+00
-4.450360699772596185e+00,7.769196435603350714e+00,8.517961701142095166e+00,0.000000000000000000e+00
1.236589272366412695e+00,1.007420953579011957e+01,9.035500372239392064e+00,1.000000000000000000e+00
2.154608696845196070e-01,4.650747466674436836e+00,7.541167033974188527e+00,1.000000000000000000e+00
-1.085149314288201339e+01,1.481456200879601681e+01,9.694066203461090936e+00,0.000000000000000000e+00
6.037506149147343848e+00,1.085342705827487597e+00,5.969827927667265222e+00,1.000000000000000000e+00
-4.008100430931914815e+00,-1.056635758746758746e+00,1.617729531329123560e+00,0.000000000000000000e+00
2.451192133936739737e+00,4.116509345530462660e+00,1.389624094442910129e+00,1.000000000000000000e+00
3.048807709532290744e-01,7.526790482136075378e-02,6.763536299367200577e+00,1.000000000000000000e+00
4.244200622293103464e+00,-6.232453610790659404e+00,9.957986734097048043e+00,1.000000000000000000e+00
3.981774598614319594e+00,-4.490642260897129034e+00,5.504536419129738789e+00,1.000000000000000000e+00
3.495691709073247999e+00,-2.176063911959535080e+00,9.827190208870609567e+00,1.000000000000000000e+00
1.571444851464498527e+00,1.150940590226251059e+00,8.944975565868924505e+00,1.000000000000000000e+00
-1.304868024427913831e+00,-2.490325156908446136e-01,9.718844101099319843e+00,0.000000000000000000e+00
5.838325215885239672e+00,-7.969520701881735114e+00,7.154436966809033294e+00,1.000000000000000000e+00
-2.961932232033277934e+00,-5.334191940634395834e+00,2.217587004990991595e+00,0.000000000000000000e+00
-2.948644814616196985e+00,-4.863297881638030340e+00,7.703954851851635866e+00,0.000000000000000000e+00
-1.135445380787987091e+01,-2.692731943754010260e+00,6.699751335889246207e+00,0.000000000000000000e+00
3.896900564734689265e+00,7.164639540521775984e+00,8.169289102577478090e+00,1.000000000000000000e+00
-6.388321022880072420e+00,2.078193974444813463e+00,2.801791645200420788e+00,0.000000000000000000e+00
3.100934819215515503e+00,-3.637778798051515494e+00,7.506739561702236330e+00,1.000000000000000000e+00
-4.108263284144044736e-01,-3.378110450618643235e+00,9.700166072233956882e+00,0.000000000000000000e+00
5.321645023406384567e+00,7.714217484511928014e+00,2.052990762772221700e+00,1.000000000000000000e+00
-8.043712885310466021e+00,6.023920618519362336e+00,7.041898839614807670e+00,0.000000000000000000e+00
-1.358015086971737340e+00,1.123403290852346803e+00,7.845138804925263720e+00,0.000000000000000000e+00
-5.856177413532838827e+00,8.315816779056538488e-01,9.621779766344438656e+00,0.000000000000000000e+00
-4.250551538458506862e+00,1.235340797910537518e-02,5.166365308194079908e+00,0.000000000000000000e+00
-4.729196649363473171e+00,1.323004840444060193e+00,3.102912478969484411e+00,0.000000000000000000e+00
8.249000205585995005e+00,-3.214298811902769337e+00,9.594857027965275620e+00,1.000000000000000000e+00
-1.660313095072837530e+00,-5.727534596103812881e+00,4.508803261848718158e+00,0.000000000000000000e+00
3.256375319574165594e+00,-3.530355521671491026e+00,5.572559868586585807e+00,1.000000000000000000e+00
3.742085931012679278e+00,4.272005714803006171e+00,4.053337790213704217e+00,1.000000000000000000e+00
1.696978973022269077e+00,2.713666207118902829e+00,3.800997947047245695e+00,1.000000000000000000e+00
2.706030208787677527e+00,1.240705832680085996e-01,1.642447500608603006e+00,1.000000000000000000e+00
6.222868995438593842e+00,6.689698471444126271e-02,2.391228783932867863e+00,1.000000000000000000e+00
-1.262544367934019807e+00,9.565259313710422484e-01,2.503871164163324892e+00,0.000000000000000000e+00
-3.021048609066574020e+00,7.300237087877842868e+00,1.495770697010447847e+00,0.000000000000000000e+00
4.973399119917428557e+00,1.544394268137599946e+00,7.273675957256129365e+00,1.000000000000000000e+00
4.903803832890664793e+00,-1.024539242463121447e+00,1.359224373331751501e+00,1.000000000000000000e+00
-3.727865668949341144e-03,4.430928830153709086e+00,9.805205134963456359e+00,0.000000000000000000e+00
2.477961231886820492e-01,-9.897119054273703753e+00,1.704005794470606627e+00,1.000000000000000000e+00
4.228189849648982257e-01,-2.311725376984572922e+00,7.918738219892970776e+00,1.000000000000000000e+00
5.453375412575756087e+00,1.357733572986526305e+00,2.055099205137907337e+00,1.000000000000000000e+00
3.385848467563905562e-01,-2.199209744768403585e+00,6.485520842131639263e+00,1.000000000000000000e+00
9.756843296196066717e+00,8.103156993448824563e-01,8.922897911430737850e+00,1.000000000000000000e+00
-2.204031731097913394e+00,-2.900993560238029456e+00,7.511738706683926736e+00,0.000000000000000000e+00
-2.700676657075492315e+00,2.968212747573075294e+00,1.108148349926846965e+00,0.000000000000000000e+00
2.433700768109261059e+00,3.451517092220446337e+00,6.022960723869632105e+00,1.000000000000000000e+00
-5.024573000431003855e+00,-2.413049695353837620e+00,6.514371560146295259e+00,0.000000000000000000e+00
-4.572831002064033257e+00,5.194820393333291264e+00,1.481254154975325754e+00,0.000000000000000000e+00
-2.672594897804332792e+00,3.591608976880793946e+00,9.681967951983832421e+00,0.000000000000000000e+00
-1.963711213029663005e+00,5.622266633737831310e-01,2.950100070861906065e+00,0.000000000000000000e+00
3.800494605593405684e+00,4.938254998659413531e+00,1.778160431736066638e+00,1.000000000000000000e+00
9.410883816096827559e+00,5.386659922318880689e+00,9.788158809747091738e+00,1.000000000000000000e+00
5.641887911185991200e+00,3.635681178097339150e-01,4.467012769873363709e+00,1.000000000000000000e+00
-1.127856636732180817e+01,-1.003497821137487644e+00,8.666297445005977096e+00,0.000000000000000000e+00
-3.932013890449995053e+00,1.155353567777033774e+01,8.466055298876510093e+00,0.000000000000000000e+00
6.862760664938903687e+00,5.604263875009069196e+00,6.683730689421301996e+00,1.000000000000000000e+00
1.891768925086270148e-01,1.767343536497290257e+00,1.927720569912883430e+00,1.000000000000000000e+00
9.453695471006842155e+00,6.243576288718623024e-01,3.429625740122131283e+00,1.000000000000000000e+00
3.660355982886371429e+00,4.786437886907031647e+00,3.925246278278458512e+00,1.000000000000000000e+00
6.613596736171035495e+00,-4.322447788238961586e+00,7.238190652868287778e+00,1.000000000000000000e+00
2.375966456022872375e+00,3.552254803818610807e+00,6.247131885709519494e+00,1.000000000000000000e+00
6.430613721978247987e+00,-5.198149684691442118e+00,9.858140036342945223e+00,1.000000000000000000e+00
6.661923152044984420e+00,1.324689627395518432e+00,7.504726183461367661e+00,1.000000000000000000e+00
-4.179965858665556588e+00,-2.290069592039161717e-01,1.505716768498774005e+00,0.000000000000000000e+00
2.387027762119878993e+00,4.244899077918084629e+00,9.386208585679705507e+00,1.000000000000000000e+00
-8.678766194859974803e+00,-2.236616971401923948e+00,3.668313997441334351e+00,0.000000000000000000e+00
6.650064885836969530e+00,-2.680277522540251312e+00,6.261288424325499591e+00,1.000000000000000000e+00
9.899232107020637939e-01,3.956526000609914551e+00,8.733255723111041036e+00,1.000000000000000000e+00
-3.756387545313961684e+00,-4.015116317857638784e+00,7.505665252424270406e+00,0.000000000000000000e+00
-2.964726592915269965e+00,-2.766489309736097080e-01,8.691302789770507076e+00,0.000000000000000000e+00
9.954653033460664213e-01,-1.948002625251561648e+00,5.225028859469776243e+00,1.000000000000000000e+00
4.443872195467485575e+00,-4.609447324954061287e-01,1.392620064146451231e+00,1.000000000000000000e+00
3.898029740865343484e+00,-3.480063712750988802e+00,3.903181137682997015e+00,1.000000000000000000e+00
-2.683639216545087969e+00,8.818130979301566086e+00,6.725997143447311366e+00,0.000000000000000000e+00
2.571379609899649310e+00,3.758723622097710049e+00,4.696019572235174522e+00,1.000000000000000000e+00
4.751220483772364389e+00,4.112473329280386114e-01,8.799596119577232756e+00,1.000000000000000000e+00
-1.242353670224871820e+01,-5.434750928738027120e+00,9.733544073739201608e+00,0.000000000000000000e+00
-3.154339253554744538e+00,6.619097712315359372e-01,7.919934552070522216e+00,0.000000000000000000e+00
-2.099459061537405802e+00,-3.110573883033978415e+00,7.979668795532346870e+00,0.000000000000000000e+00
-6.979713819701435007e+00,3.188414553877279456e+00,7.051968336032868656e+00,0.000000000000000000e+00
-2.903183629035963165e+00,-3.134906483484233952e+00,5.209996476828589351e+00,0.000000000000000000e+00
7.209580529140371397e-01,-6.946876476120932509e+00,6.267513768302340971e+00,1.000000000000000000e+00
-3.192272467378362677e+00,-5.586814940532603302e+00,3.112075153189954868e+00,0.000000000000000000e+00
2.412325603816482200e+00,-1.079695400793373727e-01,5.771590041772078905e+00,1.000000000000000000e+00
9.066664542932618698e-01,-3.923822976989626010e+00,2.118618119089221707e+00,1.000000000000000000e+00
-3.213643205420140259e+00,3.346389397553477085e+00,7.457173562878737449e+00,0.000000000000000000e+00
-2.071699934527456932e+00,-2.125184127647251842e+00,8.356982001800730586e+00,0.000000000000000000e+00
1.789693499023205514e-01,5.297333403213113634e+00,9.162877030260894173e+00,1.000000000000000000e+00
-8.318177314830800029e+00,2.571634505542137461e+00,4.865548381589409388e+00,0.000000000000000000e+00
-7.323333192412763148e-01,3.793106745926271284e+00,5.251562868570898601e+00,0.000000000000000000e+00
8.546834863815819361e+00,1.418213842298584382e+00,4.072028246480905445e+00,1.000000000000000000e+00
-5.936664628947900813e-01,1.985260484802561898e+00,1.070922770632406262e+00,0.000000000000000000e+00
-6.264487847846542223e+00,2.496905352159955349e+00,9.590858092827577508e+00,0.000000000000000000e+00
-8.942069108077149053e+00,2.595985691303106080e+00,6.277000530915733734e+00,0.000000000000000000e+00
-6.303533088509231774e+00,7.027789232630316185e+00,4.590834044761176180e+00,0.000000000000000000e+00
4.350917233347606938e+00,-7.985664765734414416e+00,6.488230705404736121e+00,1.000000000000000000e+00
4.851724117327880670e+00,3.502990468853993455e+00,8.668900453384811300e+00,1.000000000000000000e+00
-9.423288174632411085e+00,-1.805171736706316921e+00,5.023515683386730046e+00,0.000000000000000000e+00
6.137420764767171022e+00,1.862133808405697533e+00,4.543341756355560257e+00,1.000000000000000000e+00
1.084141913072430352e+00,2.647087129529061222e+00,2.777188207336001469e+00,1.000000000000000000e+00
1.973880797904123741e+00,6.950824750286904496e+00,1.825086877500815774e+00,1.000000000000000000e+00
2.030101029900492904e+00,5.964261026299850776e-01,2.323397833069946294e+00,1.000000000000000000e+00
-6.499051589110575122e+00,-7.485288998947648764e+00,3.726760314340873848e+00,0.000000000000000000e+00
