@relation 's4'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {0.000000000000000000e+00,1.000000000000000000e+00}

@data
-8.544957176491541073e-01,-4.395933833002306557e+00,8.605113953792550063e+00,0.000000000000000000e+00
-1.027743345892671734e+01,2.462956286194582844e+00,9.610163825948346172e+00,0.000000000000000000e+00
4.224929415900696483e+00,4.810588107273514602e+00,3.227531144971604427e+00,1.000000000000000000e+00
2.882006079287168454e+00,-1.429807980628633457e+00,8.174549510824748566e+00,1.000000000000000000e+00
-2.295215765740576508e+00,-5.175181485678442606e+00,7.824436845253469386e+00,0.000000000000000000e+00
-5.794369760356850030e+00,-7.604084898273267834e-01,8.584147113081602498e+00,0.000000000000000000e+00
-5.315485311999319507e+00,-2.422048386428476530e+00,2.219554551799074904e+00,0.000000000000000000e+00
-5.316337959700722315e+00,-4.772191561467877818e+00,6.637815574167090560e+00,0.000000000000000000e+00
-5.719113563430468616e+00,-8.486246517744900908e-01,3.739028622194916274e+00,0.000000000000000000e+00
-1.852331320532333014e-01,4.969460964601204012e+00,7.547795691445781330e+00,0.000000000000000000e+00
6.230115383152990738e+00,-2.254360024048797762e+00,8.009252447436329803e+00,1.000000000000000000e+00
-2.649377303737173728e-01,-3.003982438344635630e-01,4.826365077500699208e+00,0.000000000000000000e+00
-5.491720964707454300e+00,1.321053747408911239e+00,7.588991457970536203e+00,0.000000000000000000e+00
3.853320583510075892e+00,8.846849870987927744e+00,9.217949500049758882e+00,1.000000000000000000e+00
6.562446826894278828e+00,1.972023442727457665e+00,1.868897929087991017e+00,1.000000000000000000e+00
2.831639962229492435e-01,5.520300094809662994e+00,7.784385930862429248e+00,1.000000000000000000e+00
-3.136609801550627630e+00,-5.047505220818605309e+00,3.078581133391358193e+00,0.000000000000000000e+00
-5.332238813307791148e+00,-5.072535609392092582e+00,4.240965193686073498e+00,0.000000000000000000e+00
-3.122564182037105951e+00,1.780602592769787051e+00,1.853143157948673458e+00,0.000000000000000000e+00
-6.464904522781836360e-02,5.553463064734853738e+00,7.605326782853992995e+00,0.000000000000000000e+00
-5.538892285467573728e+00,-8.188122981491757102e+00,6.054740216459270741e+00,0.000000000000000000e+00
-1.424516728146368205e+00,6.825803724337375922e-01,1.499926428250665245e+00,0.000000000000000000e+00
2.199023859487210797e-01,7.576686596421605691e-01,9.974150329955284278e+00,1.000000000000000000e+00
1.495382842664999545e+00,-1.030254467823429998e+01,5.633683827251839915e+00,1.000000000000000000e+00
-8.753101471708820469e+00,4.399381416710264059e-01,7.256768299631236374e+00,0.000000000000000000e+00
1.566570033513576821e+00,-5.595524500765295173e+00,9.387553388047990666e+00,1.000000000000000000e+00
6.709970941868379057e+00,3.472064935131898622e+00,9.200893620604027490e+00,1.000000000000000000e+00
6.125997935525334448e+00,-3.949819012563601905e+00,7.228621401108707545e+00,1.000000000000000000e+00
3.461515764700375808e+00,-3.027934628591655852e-01,1.174052425965993240e+00,1.000000000000000000e+00
-3.431160466221237382e+00,-4.417402833099096426e+00,8.584587698522861743e+00,0.000000000000000000e+00
9.995850073763796750e-01,1.823559117336702728e+00,7.782669725159687246e+00,1.000000000000000000e+00
-9.076360649230540645e+00,9.466096562149552085e+00,7.305022826125973090e+00,0.000000000000000000e+00
-1.577392109162944589e+00,-8.763487902697020715e+00,1.060130391317752885e+00,0.000000000000000000e+00
7.713310604076979438e+00,6.726644666152564511e+00,2.944232858449082446e+00,1.000000000000000000e+00
-3.765984982921497082e+00,-2.566219452115415578e+00,9.301920997792016976e+00,0.000000000000000000e+00
-2.701556335883312787e+00,1.783412281853892223e+00,1.281724938649230650e+00,0.000000000000000000e+00
-3.973049315170002593e+00,8.296506383783686545e+00,7.358685835946010556e+00,0.000000000000000000e+00
-8.825146483270890352e-01,-2.203708670395147173e+00,7.679656765040326682e+00,0.000000000000000000e+00
-1.057204119319374414e+00,-2.756717550103406467e+00,7.361032258553061425e+00,0.000000000000000000e+00
-2.367996695358725923e+00,-8.356270850143427964e-01,9.572418558130818766e+00,0.000000000000000000e+00
-1.452423001789937329e+00,6.961908453281726139e+00,6.514162853717409440e+00,0.000000000000000000e+00
-2.642703628311634745e+00,8.652774873288528568e+00,3.588735514698923712e+00,0.000000000000000000e+00
2.492260440139233424e+00,2.311259110427589913e+00,2.650364185350296609e+00,1.000000000000000000e+00
-4.822707370703687602e+00,5.553688960356103266e+00,7.133594063504357763e+00,0.000000000000000000e+00
5.233013127280138121e+00,-2.901128424214605594e+00,7.809014935242771571e+00,1.000000000000000000e+00
3.260718473760353397e+00,-2.265196410784203751e-01,9.926419215808632401e+00,1.000000000000000000e+00
-5.175586632821086219e+00,1.959459709146914808e+00,6.103671477439570836e+00,0.000000000000000000e+00
-2.477456312429153318e+00,2.399318305654052796e+00,3.034442637123201614e+00,0.000000000000000000e+00
-1.039095041118402563e+01,-7.901444411030676740e+00,7.171506109323455114e+00,0.000000000000000000e+00
-3.948550938177641800e+00,-2.365264573491828948e+00,7.589147689363742622e+00,0.000000000000000000e+00
5.627763715736582739e+00,9.231080659865725124e+00,5.746918514398654310e+00,1.000000000000000000e+00
-2.925653431853571629e+00,-1.489119836294039712e-01,1.737221054347756644e+00,0.000000000000000000e+00
-5.560544038939019273e+00,-1.107066334819166187e+01,2.284222748662771973e+00,0.000000000000000000e+00
-1.664001569494017119e+00,3.920154623027616303e+00,8.796182735070207315e+00,0.000000000000000000e+00
1.856066926141437090e+00,-1.142346840729419721e+00,6.798281090338798016e+00,1.000000000000000000e+00
-5.815501728432856510e+00,1.161548820878673460e+01,6.832450817175918623e+00,0.000000000000000000e+00
2.447916890370463783e+00,-6.600780030059619996e+00,4.809082712596127962e+00,1.000000000000000000e+00
-1.048948741246032057e+01,-8.290664708462613941e-01,4.266396563015117493e+00,0.000000000000000000e+00
4.852596715664306615e+00,4.883828467900160897e-01,3.144407308383150301e+00,1.000000000000000000e+00
-8.512117842302451276e-01,-3.293388273742968941e+00,5.031645784335985638e+00,0.000000000000000000e+00
5.273447926735378433e-01,-1.456568736548302434e+00,3.698824165472688552e+00,1.000000000000000000e+00
-7.180874271564833045e+00,9.859424196361870063e-01,5.047135387497605485e+00,0.000000000000000000e+00
-1.503753368476599306e+01,3.585304195968038066e+00,1.241684148055981929e+00,0.000000000000000000e+00
5.711144844239840701e+00,-7.181276544109232995e-01,1.873566987520547400e+00,1.000000000000000000e+00
-5.136673851471319274e+00,-1.360402221803355127e+00,9.987126197845951125e+00,0.000000000000000000e+00
1.807766956791110546e+00,2.901165824133794535e-01,5.955209939237382066e+00,1.000000000000000000e+00
3.958918324282623691e-01,-3.136404271788109988e+00,2.735690590733657501e+00,1.000000000000000000e+00
-2.207484620459257765e-02,1.504840247307729140e+00,4.336053446285441204e+00,0.000000000000000000e+00
-4.115850001736635067e-01,-8.571300386180153552e+00,3.084346966370845600e+00,0.000000000000000000e+00
1.690047908458361281e+00,6.095881143347795295e+00,5.995383595330290305e+00,1.000000000000000000e+00
3.020978890159859542e+00,5.777714271384391864e+00,5.941271974103088382e+00,1.000000000000000000e+00
1.105627795517647449e+01,-5.604322428475795093e+00,8.454420643878211905e+00,1.000000000000000000e+00
1.072052834115073905e+00,-7.322056257607686192e+00,5.391353999517040307e+00,1.000000000000000000e+00
-9.131824235344659257e+00,-9.065871152630551322e-01,5.535967737547396794e+00,0.000000000000000000e+00
-5.782594311073374627e+00,6.671347467999291680e+00,2.983939363660154331e+00,0.000000000000000000e+00
1.910212361768854894e+00,3.625255039599348361e+00,5.697259810440167271e+00,1.000000000000000000e+00
8.728310029036579820e+00,2.966692533874938142e+00,8.648949606157843917e+00,1.000000000000000000e+00
-5.110219999514194811e+00,-9.461070612079489628e-01,3.328275330750510186e+00,0.000000000000000000e+00
9.870197410117969028e+00,-3.299917336036931381e+00,6.056195653387449696e+00,1.000000000000000000e+00
3.034003150383868253e+00,4.413110552898588779e+00,8.551553238748645924e+00,1.000000000000000000e+00
1.342129451362047643e+00,9.910979187696511428e-01,3.712064872594679432e+00,1.000000000000000000e+00
-2.945167209594145685e+00,-3.474245555530661722e+00,9.787498789399782240e+00,0.000000000000000000e+00
-7.711813532829880025e+00,3.713685097948650871e+00,8.120501550382829947e+00,0.000000000000000000e+00
-7.758232220856688954e-01,3.532346650981772918e+00,2.631456831885396586e+00,0.000000000000000000e+00
-6.143378658086027233e-01,-4.034515913977517521e+00,6.823368314832135795e+00,0.000000000000000000e+00
5.429445276234187157e-01,2.207348076728634645e+00,5.794851232965031684e+00,1.000000000000000000e+00
-5.843576727019446970e+00,1.013219390396814523e+00,5.048153157537885960e+00,0.000000000000000000e+00
-2.084426435378746501e+00,7.236232119168455768e+00,2.356630175307143027e+00,0.000000000000000000e+00
-3.312377050755477281e+00,3.765951290987973987e+00,6.201795260750516903e+00,0.000000000000000000e+00
-3.010175967607403358e+00,-4.707619982293361538e+00,6.572998836371313658e+00,0.000000000000000000e+00
6.692525298512310705e-01,-3.986118118965986223e+00,5.784438961380383937e+00,1.000000000000000000e+00
-4.382695000658686446e+00,5.512487786946515200e+00,8.689739586278733441e+00,0.000000000000000000e+00
1.215259638083866944e+00,4.693530485407160668e+00,8.963517145645347739e+00,1.000000000000000000e+00
-3.262222688036366058e+00,-4.021369504034630893e+00,2.349597133276052130e+00,0.000000000000000000e+00
-2.889694977709945434e+00,5.217366924725678423e+00,4.227718268060868034e+00,0.000000000000000000e+00
-4.934552891975908295e+00,2.472536779765680315e+00,6.703253801304364323e+00,0.000000000000000000e+00
-5.068299004930908680e+00,4.392526497648522543e+00,6.354962358940735356e+00,0.000000000000000000e+00
2.315079464488462024e-01,1.011734236176668134e+00,8.825273431051865458e+00,1.000000000000000000e+00
9.739325713107692906e+00,5.977904266849788151e+00,7.356598513108330906e+00,1.000000000000000000e+00
1.797079195337356161e+00,2.502025728255289572e+00,3.008439578723485663e+00,1.000000000000000000e+00
5.270133257106293101e-01,-2.971663468300744348e+00,4.394175558357309441e+00,1.000000000000000000e+00
9.505869369737782293e+00,-1.669572226264391723e+00,1.823211377096206176e+00,1.000000000000000000e+00
-6.381341656205693269e+00,1.972873825529820602e+00,2.400646018344064103e+00,0.000000000000000000e+00
-5.355712342979776608e+00,3.896718691546086633e-01,1.515374424714132751e+00,0.000000000000000000e+00
5.676067436490566998e+00,-1.073505098161327886e+00,4.888474616489741464e+00,1.000000000000000000e+00
-6.834084718365485145e+00,-2.835908958769119526e+00,1.138255555420399467e+00,0.000000000000000000e+00
-9.410759686174310912e-02,8.229527631692646894e-01,8.985490816476279008e+00,0.000000000000000000e+00
-5.607723163250808440e+00,-5.059482036469750810e+00,4.333765589994010625e+00,0.000000000000000000e+00
9.582053416421807412e+00,-2.314397016474804225e+00,1.609301593415639609e+00,1.000000000000000000e+00
9.298754363124372091e+00,2.348239518756292110e+00,9.885711571952777277e+00,1.000000000000000000e+00
6.884102552951691933e+00,-5.180364681901385993e+00,9.718965101361293435e+00,1.000000000000000000e+00
-3.851025363914815092e+00,-2.016892302549644633e-01,8.704533155127702315e+00,0.000000000000000000e+00
5.265118183378118211e+00,-5.199721405925534778e-01,9.288205814468273758e+00,1.000000000000000000e+00
-5.019347730588508583e+00,-7.330100115393850757e+00,7.424595452248528460e+00,0.000000000000000000e+00
-5.643195587054091078e+00,5.796666695860964724e-01,8.375126266876192105e+00,0.000000000000000000e+00
-2.287941643662969149e+00,5.506947623964602911e+00,9.025831131429832510e+00,0.000000000000000000e+00
-4.286694157950200257e+00,-1.833421436705958918e+00,4.647529830184272903e+00,0.000000000000000000e+00
-6.199427450932217809e+00,-4.882042022122167757e-01,5.312763348085095316e+00,0.000000000000000000e+00
6.142030687671566902e-01,6.574009967761310413e+00,8.338015555959200853e+00,1.000000000000000000e+00
-3.671764232196390587e-01,3.489103997376564514e+00,5.047089255644639394e+00,0.000000000000000000e+00
4.202775726755380026e-01,-7.777904370064853135e-01,4.774010600504686508e+00,1.000000000000000000e+00
4.061862002297525365e+00,-6.558419850487994474e+00,3.892763115734223511e+00,1.000000000000000000e+00
-3.095956576861166987e+00,-3.185792756237239232e+00,3.469291748840336531e+00,0.000000000000000000e+00
1.742393734237593916e+00,1.781584822107775068e+01,1.840145043874105157e+00,1.000000000000000000e+00
2.051168211510798201e-01,3.290085872836816527e+00,1.455504107235773725e+00,1.000000000000000000e+00
2.338538192889989542e+00,-9.850339443624310576e+00,6.336656095885998319e+00,1.000000000000000000e+00
6.720092643602566085e+00,5.751281691209834790e+00,9.102722914974398449e+00,1.000000000000000000e+00
-4.483030865595785563e+00,1.795291329730074104e+00,3.840808689483300231e+00,0.000000000000000000e+00
1.662607894479044557e+00,-4.183805260885056221e+00,7.346859093292349208e+00,1.000000000000000000e+00
7.630125211783939321e+00,1.235193565607234145e+00,3.695853837868205538e+00,1.000000000000000000e+00
-2.567327636837816840e+00,-1.546975069623622190e+00,5.215011436827766467e+00,0.000000000000000000e+00
-5.295835267581461281e+00,-5.698725791264726226e+00,9.412379681818595856e+00,0.000000000000000000e+00
4.961325366211301047e-01,1.541913597000526215e+00,8.421876165485201682e+00,1.000000000000000000e+00
1.146644264327103979e+00,-2.207652355585707937e+00,6.909590260880345447e+00,1.000000000000000000e+00
4.182506789795499280e+00,3.632111406438445655e+00,2.091071180646427052e+00,1.000000000000000000e+00
3.028326485801308365e+00,-1.568684536764560766e+00,3.836804033462288821e+00,1.000000000000000000e+00
7.956173044378303416e+00,2.799932439207992729e+00,3.386541828805279319e+00,1.000000000000000000e+00
-9.538736618039006743e+00,9.257350713782196650e+00,4.280646458216570416e+00,0.000000000000000000e+00
-3.767407411844769793e+00,7.308462975186870381e+00,3.100690372732568978e+00,0.000000000000000000e+00
-4.108412558539181525e+00,2.557630241777930635e+00,7.066963897106083081e+00,0.000000000000000000e+00
3.712310329414938881e+00,6.325686880156327518e+00,4.912699652954232832e+00,1.000000000000000000e+00
4.888834338995049933e+00,-3.167635461869819924e+00,6.006669447825346175e+00,1.000000000000000000e+00
3.265095043791015783e+00,-6.300531785195950807e-01,7.581442339318160251e+00,1.000000000000000000e+00
1.913546834922197348e-01,-3.806939108400200222e+00,7.064105968436732219e+00,1.000000000000000000e+00
7.625653820815337269e+00,-5.284634203294067412e+00,8.456696652292476912e+00,1.000000000000000000e+00
1.054003962096807578e+00,4.816989220907172076e+00,2.463614288669726982e+00,1.000000000000000000e+00
2.745320966041053801e+00,2.834328695974344559e+00,3.722621898519191230e+00,1.000000000000000000e+00
2.114520951438307872e+00,2.176007308024051845e+00,7.619373700741189914e+00,1.000000000000000000e+00
-3.593918863136027930e+00,1.321138607915799401e+00,6.438645346256833157e+00,0.000000000000000000e+00
2.110050807341064871e+00,3.078594131009682933e+00,2.247507063165021357e+00,1.000000000000000000e+00
-5.124398487763018650e+00,-1.257494110133233889e+01,9.747114824981448322e+00,0.000000000000000000e+00
1.084498706156395542e+00,3.785683775598505996e+00,8.387408027424731571e+00,1.000000000000000000e+00
4.422135248739877511e+00,-2.335599959129488035e+00,7.813401805367134578e+00,1.000000000000000000e+00
4.445751524310661562e-01,8.866210747345030896e+00,1.796957375529880441e+00,1.000000000000000000e+00
1.094740539818024994e+00,4.550117308872350996e+00,8.611846866572374637e+00,1.000000000000000000e+00
-7.253044971466426460e+00,-2.684229988829368807e+00,4.558466445073061202e+00,0.000000000000000000e+00
-5.585998784307224518e+00,-4.073699290627642355e+00,9.206952985291250613e+00,0.000000000000000000e+00
-7.843932594531458413e+00,7.122296541386704760e+00,3.089738098946019473e+00,0.000000000000000000e+00
-6.455167696809162692e+00,8.604250198238228009e-01,7.477483379509250128e+00,0.000000000000000000e+00
-2.413031488643967992e-01,-8.200386311721669097e-01,2.038045129799404442e+00,0.000000000000000000e+00
-5.330268486149155827e+00,-6.270331482834087033e+00,8.427229142770787718e+00,0.000000000000000000e+00
-1.081629277870893979e+01,-1.318684671224704674e+00,8.798687879036794612e+00,0.000000000000000000e+00
4.629440352340749243e+00,4.540009515573217413e+00,2.558289497232847598e+00,1.000000000000000000e+00
-5.007453170078313143e+00,2.262295148056680638e+00,2.782833756482891996e+00,0.000000000000000000e+00
2.723973044847685543e+00,5.007349475661281524e+00,8.428912663961098062e+00,1.000000000000000000e+00
1.835120647904658897e+00,-9.614811556569900830e+00,5.264327144138900572e+00,1.000000000000000000e+00
-4.275693237126630741e+00,-3.651773551239767102e+00,3.967310148878028464e+00,0.000000000000000000e+00
-5.939331799816201851e+00,-1.206425703001966776e-01,9.851103760107557505e+00,0.000000000000000000e+00
2.827306388783827451e+00,1.161080954068070881e+00,4.271846002816928944e+00,1.000000000000000000e+00
4.736740115589321398e+00,2.540182952558095231e+00,6.297291973441800472e+00,1.000000000000000000e+00
-2.448168590534581579e+00,2.595660730523525750e+00,2.269709265432767076e+00,0.000000000000000000e+00
-1.701108418925454391e+00,3.987471647149378740e+00,7.419953364204354251e+00,0.000000000000000000e+00
-4.061199384797802847e-01,5.341355239156362344e+00,7.481569373046534466e+00,0.000000000000000000e+00
1.145211480616326272e+00,1.037096374959803669e+00,4.802739479771846121e+00,1.000000000000000000e+00
6.657729068692438967e-02,-2.193671906070967292e+00,5.095930581374569002e+00,1.000000000000000000e+00
4.909238480278370620e-01,-2.579969669555126632e+00,8.503756963989134832e+00,1.000000000000000000e+00
-3.359972170911864620e+00,-1.049875912230231023e+00,5.587206094091984099e+00,0.000000000000000000e+00
-9.985919844330162221e-01,5.188565118924197250e+00,8.761526925374324648e+00,0.000000000000000000e+00
9.775881647271202901e-01,1.177281052079340462e+01,8.749555867904646789e+00,1.000000000000000000e+00
-3.604114110580931118e+00,3.886031636300141923e+00,7.643699521699963917e+00,0.000000000000000000e+00
2.187414763635259884e+00,-7.320177894981920730e+00,4.290859324655071028e+00,1.000000000000000000e+00
-3.250945500657564935e+00,3.566328530087096299e-02,8.102439590888378618e+00,0.000000000000000000e+00
-8.036984669917167423e+00,9.572022027279135870e+00,3.559577257175788212e+00,0.000000000000000000e+00
2.498957204075508809e+00,3.516024016951626585e+00,5.190432421570387866e+00,1.000000000000000000e+00
-9.441473639032111009e+00,-1.311189206327981749e+00,4.589746708849089529e+00,0.000000000000000000e+00
-1.492092120100740660e+00,-3.953186657872096887e+00,1.567304643681951326e+00,0.000000000000000000e+00
1.903082993781761711e+00,-5.745451426758406699e-01,8.551790361754900260e+00,1.000000000000000000e+00
-7.938708183735726287e+00,9.431180228045159097e+00,2.669181368800954690e+00,0.000000000000000000e+00
8.584420344407978076e-01,4.134467593975637456e+00,6.096623021316668556e+00,1.000000000000000000e+00
-1.105297319331359995e+00,-6.795243890182751656e+00,6.517878172405132453e+00,0.000000000000000000e+00
-1.193699285857178083e+01,2.547291891965669741e+00,4.150222159775374564e+00,0.000000000000000000e+00
-9.956141802160855647e+00,-1.798758192597935901e+00,9.582596619640368019e+00,0.000000000000000000e+00
-6.748981552016191099e-01,-6.868822803733812599e+00,9.452177043704990567e+00,0.000000000000000000e+00
8.916207399993442806e+00,-4.464721770979032556e+00,3.420695427420298973e+00,1.000000000000000000e+00
-1.250543678378477708e+01,6.188380564754641711e+00,4.309976255236937170e+00,0.000000000000000000e+00
-3.974671667834032807e+00,-8.001726674081239832e-01,3.643276916445229663e+00,0.000000000000000000e+00
1.467560641288758960e+00,1.086449587554823637e+01,5.547956087566974226e+00,1.000000000000000000e+00
-1.096797502984360584e+01,1.805314709066625722e+00,7.315665300476821287e+00,0.000000000000000000e+00
8.757154880566914157e-01,-6.078217355610290307e-01,9.322278913083467344e+00,1.000000000000000000e+00
-7.863995122903427948e+00,4.032752109460075118e+00,4.715201930693850407e+00,0.000000000000000000e+00
-1.702358019833083436e+00,-2.711818827113186448e+00,9.940122464265693125e+00,0.000000000000000000e+00
-2.478895032068020754e+00,-9.315257437586847544e+00,8.587736068551599544e+00,0.000000000000000000e+00
3.346925230473564383e+00,4.185813124818269948e+00,1.693007210726652945e+00,1.000000000000000000e+00
1.608782377215612014e+00,-3.990216999249756924e+00,9.276142824001372134e+00,1.000000000000000000e+00
-1.813867832270469327e+00,5.005900564776883499e+00,5.048745484248880366e+00,0.000000000000000000e+00
-3.385201890284562865e+00,-5.354903146181397844e+00,4.246871927507902988e+00,0.000000000000000000e+00
4.308204358861086547e+00,4.247495404826874932e+00,5.861269637434710411e+00,1.000000000000000000e+00
7.612617191841390074e+00,1.119108797106754816e+00,9.489072532341797483e+00,1.000000000000000000e+00
-3.770909811269719469e+00,-7.551396257938375323e-01,9.892117187942018219e+00,0.000000000000000000e+00
4.808260214103202479e+00,-3.320112740559022502e-02,1.597327484058476355e+00,1.000000000000000000e+00
4.155591499440997261e+00,2.468989305523731748e+00,3.320222355435605621e+00,1.000000000000000000e+00
1.475025470292241625e+00,-2.557748513292589898e+00,6.601229460949225469e+00,1.000000000000000000e+00
-8.367195242800180566e+00,-1.396595328852945128e+00,8.277134049466797094e+00,0.000000000000000000e+00
-5.056659695709506686e-01,3.354557012252906034e+00,7.778687125881788234e+00,0.000000000000000000e+00
2.525961911506036106e+00,2.216532594609267992e+00,5.820175231240281022e+00,1.000000000000000000e+00
1.159120568869209045e+01,-5.248576651248199276e+00,3.524630725963335820e+00,1.000000000000000000e+00
9.008928589004220555e+00,-4.774868175264198378e+00,1.539817174087356300e+00,1.000000000000000000e+00
-3.260270949078247771e-01,-5.320441077787591233e+00,8.471545508586094897e+00,0.000000000000000000e+00
-9.945331222329540921e-01,-2.839943042474889268e+00,7.613732430545553598e+00,0.000000000000000000e+00
-5.915394266248538813e+00,6.028835801900033431e+00,9.909949547208459109e+00,0.000000000000000000e+00
-9.553285785961465493e+00,-3.931670105484347921e+00,8.078834079651530331e+00,0.000000000000000000e+00
-8.305918442061526186e-01,-4.367700066950469306e+00,4.057479126147841342e+00,0.000000000000000000e+00
1.837051147025218434e+00,-5.688384294803626950e+00,6.391558417596566954e+00,1.000000000000000000e+00
-4.325644070345892267e+00,6.869730697403113318e-02,5.845999879046305914e+00,0.000000000000000000e+00
5.990717892414210155e+00,2.966738004668619810e-01,4.643880156146406257e+00,1.000000000000000000e+00
-3.428356377130420185e+00,-1.076590109726718758e+00,2.024348017500783747e+00,0.000000000000000000e+00
-2.436574360232186542e+00,-1.083331823575444020e+01,7.767466069521158367e+00,0.000000000000000000e+00
3.568291675884452729e+00,-1.064702220388845211e+00,3.886386892221881162e+00,1.000000000000000000e+00
-2.003007360218810984e+00,3.241193519110435517e+00,9.015864187328427093e+00,0.000000000000000000e+00
-3.691820891087699286e-01,4.863480719096744842e+00,4.384331992287373581e+00,0.000000000000000000e+00
-1.554571563635030129e+00,1.004340095223834695e+01,9.708488246643257824e+00,0.000000000000000000e+00
-3.267862694639648069e+00,-8.097121872888665806e+00,5.620679528997039931e+00,0.000000000000000000e+00
7.526150807110777718e-02,-6.136956212934700616e+00,7.452781713605697966e+00,1.000000000000000000e+00
5.792474552012812694e+00,-2.067674359070242607e-01,4.335270072540318154e+00,1.000000000000000000e+00
2.840402943704046557e+00,5.368444631810984191e+00,2.638765744269992997e+00,1.000000000000000000e+00
1.478374102846847782e+00,-1.921835498240629825e+00,6.749194768270721845e+00,1.000000000000000000e+00
7.401729815498457654e+00,1.360724021592503608e+00,6.195542621121019167e+00,1.000000000000000000e+00
-1.657313933492398972e+00,4.103536716521375638e+00,1.378498108887696416e+00,0.000000000000000000e+00
-3.803866851435484531e+00,3.097514742864659887e+00,9.372466247723455268e+00,0.000000000000000000e+00
4.325721627534553804e+00,-4.662642947110428260e+00,2.473510723982816906e+00,1.000000000000000000e+00
