@relation 's5'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {0.000000000000000000e+00,1.000000000000000000e+00}

@data
4.786477886324175812e-01,-1.062176747489646900e+01,5.045165682362267923e+00,1.000000000000000000e+00
5.624628273511953935e+00,-1.060851875012323298e+01,7.087709735568417102e+00,1.000000000000000000e+00
-9.122207782275795651e+00,-2.201578192922373223e-01,7.200802743243451154e+00,0.000000000000000000e+00
1.010124869425653049e+00,-3.963160663444877496e+00,7.931189600679326546e+00,1.000000000000000000e+00
8.233480699172865958e-01,-3.392203420800388614e+00,2.059205010743635711e+00,1.000000000000000000e+00
-1.075037595179487937e+00,1.023338700627946629e+01,7.109051111247352672e+00,0.000000000000000000e+00
5.098863396449270224e-01,-2.261612361044823771e+00,7.931622587826902659e+00,1.000000000000000000e+00
8.341082447479932327e+00,6.562692334913609038e+00,2.941717908877659937e+00,1.000000000000000000e+00
1.272449003379392707e+01,-2.247747050183893869e+00,4.281952013302353421e+00,1.000000000000000000e+00
1.980722227106912481e+00,6.428845467018815540e+00,6.495618294287382355e+00,1.000000000000000000e+00
1.162011195564343513e+00,2.213389365781471607e+00,7.149333454568991719e+00,1.000000000000000000e+00
5.250360120683973619e+00,2.139940280336686929e+00,7.863121177550575602e+00,1.000000000000000000e+00
-7.588374294259986996e+00,2.391571196434025548e-01,4.632675615371101507e+00,0.000000000000000000e+00
-2.033359662422206782e+00,-3.558732698470017830e+00,3.667027761074418191e+00,0.000000000000000000e+00
4.679946845202370143e-01,6.822171349272484697e+00,4.053159525038841693e+00,1.000000000000000000e+00
-2.890922961570844274e-01,1.235250449342629064e+00,9.017077760560699318e+00,0.000000000000000000e+00
9.642041327975430676e+00,1.449534532166744993e+00,1.927524788014340906e+00,1.000000000000000000e+00
1.479079806701338651e+00,-5.281629905100323263e+00,4.550734175531042425e+00,1.000000000000000000e+00
7.668689819705583055e-01,-3.797100069169887959e+00,3.819417395490025235e+00,1.000000000000000000e+00
-1.428567056549509662e+00,2.125994120163613665e+00,8.384540231211909500e+00,0.000000000000000000e+00
-4.829236479798672654e+00,3.991019354939593367e+00,9.702643510169792762e+00,0.000000000000000000e+00
8.421442683059195744e+00,4.442981611318270296e+00,6.824800708147226835e+00,1.000000000000000000e+00
9.311730816104244468e+00,1.703207253203073090e+00,9.111096875712783927e+00,1.000000000000000000e+00
-6.010162012310583890e+00,4.767583469623334125e+00,6.118979274034122007e+00,0.000000000000000000e+00
-9.023341557916793931e+00,-1.116499446807532880e-01,4.309586785073781456e+00,0.000000000000000000e+00
-3.841598463095128313e+00,8.235711801241852870e-01,8.199910182361779931e+00,0.000000000000000000e+00
2.148645727804410654e+00,-8.254856558127912636e-02,2.242419581032134790e+00,1.000000000000000000e+00
3.578639517567781425e+00,4.149443441962750612e+00,1.997626147898504012e+00,1.000000000000000000e+00
1.376475702862477846e+01,-1.614594665917719052e+00,7.739002453765769118e+00,1.000000000000000000e+00
-9.573896778489865866e+00,2.556571509892524130e+00,3.404157775301724254e+00,0.000000000000000000e+00
-2.023023395137916403e+00,1.681961529170120873e+00,8.738674047885240270e+00,0.000000000000000000e+00
-8.563073916487030646e-01,2.588742240713551190e+00,6.640279651892117663e+00,0.000000000000000000e+00
6.500374652034012435e+00,2.135027564246660958e-02,6.412031208954116046e+00,1.000000000000000000e+00
-1.447505041602186537e+01,3.170386375011861269e+00,9.503930401698667652e+00,0.000000000000000000e+00
-3.867596383680835803e+00,-4.665840639536035228e-01,4.535856892938520346e+00,0.000000000000000000e+00
-5.434061655935117363e-01,6.245380850189206079e+00,1.305381395407871015e+00,0.000000000000000000e+00
-1.868723364554399025e+00,1.449037692186415871e+00,7.925121726775216757e+00,0.000000000000000000e+00
3.509121915852583928e+00,7.903956153035293752e+00,2.385062645220221711e+00,1.000000000000000000e+00
-3.688721981084825075e+00,2.364040892089868118e-01,1.335239230444570158e+00,0.000000000000000000e+00
-3.386354333127742144e+00,6.912833442207610091e+00,4.315314255316777370e+00,0.000000000000000000e+00
-7.779001478004042847e-01,4.465839543496810116e+00,6.881514231542389837e+00,0.000000000000000000e+00
-6.497542278359318857e+00,-2.925692545310969006e+00,7.774441905228216321e+00,0.000000000000000000e+00
-4.956865673526860694e-01,5.336226820725160636e+00,1.673999757987159498e+00,0.000000000000000000e+00
-5.144854975835078115e+00,1.501081921870802693e+00,8.340973119220192800e+00,0.000000000000000000e+00
7.632265288319106666e+00,-4.750468558962651855e+00,8.777403448880273018e+00,1.000000000000000000e+00
-2.835106272628777901e-01,3.970145714920000124e+00,4.609903032880771079e+00,0.000000000000000000e+00
1.502843322576372032e+01,-5.354730790926484296e+00,5.501579397659507542e+00,1.000000000000000000e+00
-6.415679188705865066e+00,3.911310663052421255e+00,8.004342453578850325e+00,0.000000000000000000e+00
3.679361734871178236e+00,3.427300681432891682e+00,6.949263755434087031e+00,1.000000000000000000e+00
-6.604191528657183063e+00,7.663101963719551435e+00,9.296859729243699633e+00,0.000000000000000000e+00
-5.680090862649226580e+00,-2.432047192619542386e+00,9.794249777751092623e+00,0.000000000000000000e+00
-1.149589553935586705e+00,9.438816708085500551e+00,5.936788443923983749e+00,0.000000000000000000e+00
-2.602553148472457778e+00,4.226011059446399543e+00,7.959729082941534806e+00,0.000000000000000000e+00
-1.226877038737193182e+01,-1.409088627781865721e+00,6.718414510616979918e+00,0.000000000000000000e+00
-7.080060282369190716e+00,6.726532836041849706e+00,5.076497802757852895e+00,0.000000000000000000e+00
-3.872703792005820045e+00,-2.150675767403423144e+00,6.382869137965553996e+00,0.000000000000000000e+00
7.039137585307267742e+00,-1.082045926812031489e+01,9.227094607876853871e+00,1.000000000000000000e+00
2.132275830728304733e+00,2.236941051702593608e+00,9.609589702592074900e+00,1.000000000000000000e+00
-7.753933016350696761e+00,6.457319741637092214e+00,4.482809586119104850e+00,0.000000000000000000e+00
-3.834326224900462599e+00,5.440393771327954653e+00,9.788311239034811706e+00,0.000000000000000000e+00
5.199481305497385408e-01,-2.705657091273931947e+00,4.451283348043613586e+00,1.000000000000000000e+00
-2.918607322195650333e+00,-3.284508736554763719e-01,1.058062653781498552e+00,0.000000000000000000e+00
-2.822597210926586442e+00,-4.886723727188105215e+00,3.542882113673816225e+00,0.000000000000000000e+00
6.498682136430630751e-02,-9.440554462235031252e+00,6.396941950824241552e+00,1.000000000000000000e+00
-3.556752841608306959e+00,6.953022723520635218e+00,7.952378229373295859e+00,0.000000000000000000e+00
1.449105965737618462e-01,4.313461867295398378e+00,3.976016733492931721e+00,1.000000000000000000e+00
-1.866901763341925591e+00,4.778353418224559057e+00,6.155962242815904872e+00,0.000000000000000000e+00
3.885098147321821571e+00,3.803796941293749345e+00,9.201252305748417015e+00,1.000000000000000000e+00
3.625126632044417541e-01,-9.064741909970113198e+00,5.502576099457173520e+00,1.000000000000000000e+00
4.640085764282818381e+00,-8.195413860726223021e+00,7.494292700549061159e+00,1.000000000000000000e+00
-1.514449132167005274e+00,6.408848847380697045e-01,8.471885738893249140e+00,0.000000000000000000e+00
2.005818160064362754e+00,-2.714958328835542112e+00,6.828528196331081546e+00,1.000000000000000000e+00
-2.809326822588958272e+00,-3.850724304786631302e-01,2.701733612923927996e+00,0.000000000000000000e+00
-6.501667660070622468e+00,1.622829159465797311e+00,9.843617977230264771e+00,0.000000000000000000e+00
-7.758418816130726370e+00,-4.791103102886957288e+00,1.099285874188605572e+00,0.000000000000000000e+00
-5.976863934229884379e+00,-2.421712892009460827e+00,3.528025641310255978e+00,0.000000000000000000e+00
-9.838418793869890822e-01,7.932024166548608868e+00,5.449485472326813351e+00,0.000000000000000000e+00
-1.465649017373861218e+00,7.861757676926010241e+00,3.302027508650655641e+00,0.000000000000000000e+00
2.398380031276642566e+00,-6.276809642931902022e-01,4.623311290252111405e+00,1.000000000000000000e+00
-2.642501150041852431e-02,-7.044870951590568531e+00,6.470094054698773967e+00,0.000000000000000000e+00
1.133136480257054934e+01,-1.708133767293236360e+01,4.570571635203782179e+00,1.000000000000000000e+00
-2.322383483654387071e+00,2.231623866795233280e+00,6.792455091320638516e+00,0.000000000000000000e+00
-5.943306580348668433e+00,4.504895712556151177e-01,9.835121174279009892e+00,0.000000000000000000e+00
7.809671093783306262e+00,-5.564718141179948674e+00,5.720488910360263191e+00,1.000000000000000000e+00
-5.600830078281338942e+00,-1.191836349924937721e+01,6.074231779365609540e+00,0.000000000000000000e+00
-6.592020758704397743e+00,-1.174557791926915229e+01,8.105429683530207541e+00,0.000000000000000000e+00
6.643393758843783914e+00,-2.947254189859759954e+00,2.552921162296332813e+00,1.000000000000000000e+00
-1.019890731787027782e+01,4.859197857105993279e+00,8.630885870120138748e+00,0.000000000000000000e+00
5.974372371380925806e+00,7.743896151688522522e+00,5.530792903713752651e+00,1.000000000000000000e+00
6.556896524060968900e-01,-8.088385656044869698e-01,2.011355232065610288e+00,1.000000000000000000e+00
-5.193493528885877453e+00,3.468465744936101380e+00,3.132889248272074045e+00,0.000000000000000000e+00
-4.846411516925700269e+00,-3.842416356345974560e+00,2.276185966652576997e+00,0.000000000000000000e+00
-4.732704804634843221e+00,6.536569807692067968e+00,3.411271707947414189e+00,0.000000000000000000e+00
-1.113104255217379368e+01,-2.876856204507447501e+00,5.408451267109847471e+00,0.000000000000000000e+00
3.797331290207919263e+00,5.441197354728658730e+00,5.717174966126604474e+00,1.000000000000000000e+00
5.909441071467822937e+00,-2.699486397981939456e-01,6.891782212647466821e+00,1.000000000000000000e+00
-2.876069343186483884e+00,-2.505766612187702691e+00,3.312828855324636557e+00,0.000000000000000000e+00
-1.253355570115598283e+00,-2.886097201067222784e+00,4.188087707143802518e+00,0.000000000000000000e+00
4.181002379068191388e+00,-1.371379741936939123e+00,5.935509373682776868e+00,1.000000000000000000e+00
6.438190838154596918e+00,-4.661574022506974835e+00,5.002423132127693961e+00,1.000000000000000000e+00
3.676908250245006116e+00,-2.159911408254441945e+00,2.984306821433064805e+00,1.000000000000000000e+00
-9.247770063816755481e+00,-1.031075192443611854e+01,2.100362208985350421e+00,0.000000000000000000e+00
-1.452732334604591502e+00,-2.813018766014826255e+00,3.075531231383283437e+00,0.000000000000000000e+00
5.760465460612262056e+00,8.112345751127894022e-01,4.793313010571583987e+00,1.000000000000000000e+00
3.964232392564361884e+00,-2.371411403779423388e+00,8.064739316149712067e+00,1.000000000000000000e+00
7.739319663533289706e+00,-5.584591823203794547e+00,9.691253365806240083e+00,1.000000000000000000e+00
1.100381512073522750e+00,6.402544156806521336e+00,2.036378330096270783e+00,1.000000000000000000e+00
9.010187649848208635e-02,5.898605163248364036e+00,6.320163437397344097e+00,1.000000000000000000e+00
-4.412264491726324067e+00,2.139925437214608372e+00,3.968929879579300657e+00,0.000000000000000000e+00
1.035662093712280685e+00,-3.007961895712545797e+00,2.705930885550766440e+00,1.000000000000000000e+00
-2.680159472788808728e+00,2.376078651613926507e+00,6.870293481232065069e+00,0.000000000000000000e+00
-9.891484596589570799e+00,-1.716308889175675867e-01,2.516655608293675073e+00,0.000000000000000000e+00
2.386706925933690382e+00,3.039942904409180358e+00,9.353377454817415781e+00,1.000000000000000000e+00
3.005984016890930643e+00,-2.558928664154536126e+00,8.592532121561582414e+00,1.000000000000000000e+00
-8.017434081111844080e+00,5.392564431594671248e+00,6.621238159171261906e+00,0.000000000000000000e+00
-9.184276918468688322e+00,-2.355644920621743910e-01,7.886880583025423164e+00,0.000000000000000000e+00
4.055721421037975283e+00,-4.680761739440225000e+00,7.491103682789436391e+00,1.000000000000000000e+00
1.380822746524896782e+00,2.597657380699498475e+00,3.970848145184542322e+00,1.000000000000000000e+00
-6.198804126720911967e+00,-1.211534342937773445e+01,3.140554405861833320e+00,0.000000000000000000e+00
6.947972933843122867e+00,7.712143651033396274e+00,2.137138711469372510e+00,1.000000000000000000e+00
-2.636538689410421465e+00,1.125723589760538657e+00,6.504779779251466110e+00,0.000000000000000000e+00
8.611229686268060846e+00,8.480099610947650746e+00,1.662485325246717771e+00,1.000000000000000000e+00
-3.375208025587217442e+00,-1.665723246899908583e+00,4.452462966497851227e+00,0.000000000000000000e+00
-8.440539227794879196e+00,6.146895921824784281e+00,7.673808640532680414e+00,0.000000000000000000e+00
-1.536153641116202673e+00,3.471859260529917890e+00,5.837943253037859215e+00,0.000000000000000000e+00
6.573701767802539564e+00,-4.161481279060639693e+00,5.329285859545770165e+00,1.000000000000000000e+00
1.918839966476179049e+00,3.300197708691441356e+00,6.835124938285680685e+00,1.000000000000000000e+00
2.554005323883563161e+00,4.454095764741960117e+00,7.791867755502548398e+00,1.000000000000000000e+00
8.451048151703746569e+00,-1.085146528513926123e+00,4.048753707484578968e+00,1.000000000000000000e+00
6.502123272878477245e+00,-2.490495587789386123e-01,7.532970832902091907e+00,1.000000000000000000e+00
2.614865468900910095e+00,-7.161197259805249238e-02,6.650495426475195870e+00,1.000000000000000000e+00
6.897568114251699800e-01,1.179080023140716982e+01,5.613972518142903212e+00,1.000000000000000000e+00
-1.221614753318471180e+01,-8.042515748043584267e+00,1.005606753770891704e+00,0.000000000000000000e+00
-3.094056912142994165e+00,-9.346962771582445484e+00,7.782746383057593142e+00,0.000000000000000000e+00
8.645853379770819913e+00,-4.970274370651895701e+00,7.310717871851549532e+00,1.000000000000000000e+00
-9.792628106587880410e+00,-9.872310586124763532e+00,7.886622331751662607e+00,0.000000000000000000e+00
-1.012442064807435704e+00,-4.583162788777278562e-01,7.857325206219519131e+00,0.000000000000000000e+00
-5.673700541273381859e+00,-3.585336293924025863e+00,2.974685334890289745e+00,0.000000000000000000e+00
4.231135810403286790e+00,7.493865537658463971e+00,9.007971901829453287e+00,1.000000000000000000e+00
1.016878818130976692e+00,5.057599983700975521e+00,9.339908860117713374e+00,1.000000000000000000e+00
6.343183061349119356e+00,5.123166497052227264e+00,1.864491936746574430e+00,1.000000000000000000e+00
-1.982435853796462810e+00,-9.935116033428085913e+00,4.220361517849985589e+00,0.000000000000000000e+00
-1.225459648467676965e+00,2.019969324808466915e+00,8.215364309501413942e+00,0.000000000000000000e+00
3.619198792028679890e+00,-9.414658207377090138e-01,1.260081989045122919e+00,1.000000000000000000e+00
-6.922741009523695865e+00,6.449634798855088391e+00,8.141768332494981664e+00,0.000000000000000000e+00
5.088684665196306689e+00,-6.673577568212518685e+00,6.464167402806091367e+00,1.000000000000000000e+00
1.547580966793405111e+01,-2.211414884958180060e+00,2.001959848199885261e+00,1.000000000000000000e+00
-7.075240395365364754e-02,3.755448092429485296e-01,2.752819193394882014e+00,0.000000000000000000e+00
6.612985244813924801e+00,1.064566211065100454e+01,1.172219327519905541e+00,1.000000000000000000e+00
-6.342951384715293628e+00,-1.424386587473456256e+00,4.361464220045132123e+00,0.000000000000000000e+00
2.235163338983784609e+00,5.090930260432198651e+00,1.716557842016770863e+00,1.000000000000000000e+00
-4.513037065106376922e+00,8.800678091189679364e+00,3.648291062300159204e+00,0.000000000000000000e+00
4.512191278608573164e+00,3.436039457544060038e+00,4.710992199957400040e+00,1.000000000000000000e+00
-2.682352614082211151e+00,1.036218993619893780e+01,9.153593236155877833e+00,0.000000000000000000e+00
4.977169669397172314e+00,-1.553892115088359560e+00,5.376292884611904022e+00,1.000000000000000000e+00
-6.889034671404225207e+00,2.521906203292325621e+00,9.198465250203572197e+00,0.000000000000000000e+00
8.583939941351579339e-01,9.879401646402429238e-01,8.002877016849213376e+00,1.000000000000000000e+00
7.920010396438155187e-01,6.625262107626515018e+00,1.828159141909461161e+00,1.000000000000000000e+00
-5.708090198736489818e+00,-9.578342353580804325e-01,2.448985559899067077e+00,0.000000000000000000e+00
5.579114061769121502e-01,3.910815130317571442e-02,3.111794142021323317e+00,1.000000000000000000e+00
-7.249402646955034335e+00,-3.148118116784497822e+00,1.692763480822611077e+00,0.000000000000000000e+00
5.593135940610861390e+00,2.805695279862098879e+00,5.068572216773784334e+00,1.000000000000000000e+00
6.451371480783877566e+00,7.054361698360237298e+00,5.374042862403289433e+00,1.000000000000000000e+00
-7.513829886174157036e-01,1.239964952765252759e+00,5.762958770446284795e+00,0.000000000000000000e+00
3.273977926496185908e+00,1.064595549426528565e-01,6.424419623130408041e+00,1.000000000000000000e+00
-5.044038865717725528e+00,3.506011775980088618e+00,7.037414010788969776e+00,0.000000000000000000e+00
-2.119461136811207957e+00,-1.573170214426918179e+00,2.299947046118720806e+00,0.000000000000000000e+00
-4.771780592542341992e+00,-1.864169587190173338e+00,9.797927706738166265e+00,0.000000000000000000e+00
5.084915661464965098e+00,9.310938538460649117e-01,4.367904782128274377e+00,1.000000000000000000e+00
2.091524896060388716e+00,-1.631998566754323310e+00,8.984182277510880610e+00,1.000000000000000000e+00
-5.634142853672706730e-01,-9.989077735428704585e+00,5.426856630176260410e+00,0.000000000000000000e+00
-2.436872825555255861e+00,-7.352195998586132042e+00,2.495459331215636567e+00,0.000000000000000000e+00
-1.463806212243205784e-01,-7.806704474944085703e+00,4.143543826651337803e+00,0.000000000000000000e+00
1.677874243692896394e+00,1.321312658125257755e+01,9.223068776932896284e+00,1.000000000000000000e+00
4.050736584341136926e+00,4.291877994475232327e+00,6.476225694496474894e+00,1.000000000000000000e+00
-2.939879731154331655e+00,-9.124971248313883621e+00,9.557805410875571894e+00,0.000000000000000000e+00
-1.976627734743543918e+00,-3.022679101466862583e+00,1.861165327444710194e+00,0.000000000000000000e+00
-1.144820029944794371e+01,3.709573680348865476e+00,7.074372258010079406e+00,0.000000000000000000e+00
5.643875567269169835e-01,5.628910706775778205e-01,4.280914476053243156e+00,1.000000000000000000e+00
3.945564015836325322e-01,-3.014501991198820896e+00,7.098265663508594336e+00,1.000000000000000000e+00
-4.783625627513286460e+00,-7.795961852582267149e+00,9.876046295459628865e+00,0.000000000000000000e+00
6.076377586578197487e+00,6.688578827067410693e+00,5.527939060787194769e+00,1.000000000000000000e+00
-2.323886479999928145e+00,-1.395491637080546354e+00,6.449822077586759406e+00,0.000000000000000000e+00
-3.160366068626262681e+00,5.858158132051251243e+00,6.277174772695292226e+00,0.000000000000000000e+00
-4.767805403881387072e+00,-6.242179565991260226e+00,3.981187844421538280e+00,0.000000000000000000e+00
2.686038051025689377e+00,3.988847946350820628e+00,7.761768175037275341e+00,1.000000000000000000e+00
5.937236919792569623e+00,-2.428702532376022738e+00,9.250150718631200419e+00,1.000000000000000000e+00
2.003310575900114632e+00,1.147802423746734579e+00,8.924910005296544213e+00,1.000000000000000000e+00
6.553566914316224512e+00,-2.876837889538249371e+00,7.753802076630607054e+00,1.000000000000000000e+00
-2.235853575514872738e+00,3.649662411161985531e+00,3.311882656261604829e+00,0.000000000000000000e+00
-4.930765573526811885e+00,2.145136645566145361e+00,9.351814459880895214e+00,0.000000000000000000e+00
7.971214593498114453e+00,1.575250776822794962e-01,3.667332209553574973e+00,1.000000000000000000e+00
1.448237166897066164e-01,-6.932132008367099196e+00,6.032623883942745735e+00,1.000000000000000000e+00
-3.810142802829074249e+00,-2.106534772840935155e+00,9.683902266287047311e+00,0.000000000000000000e+00
-9.081168791495240811e+00,-6.148229471092268916e+00,4.008949980768520938e+00,0.000000000000000000e+00
8.276712183576567794e-01,-1.188239617789216052e+00,9.651733342765977497e+00,1.000000000000000000e+00
1.052902983406955428e+01,8.686565591535305719e-02,4.219164374460360634e+00,1.000000000000000000e+00
6.118707678031368724e-01,8.780919500191226135e+00,2.923923161562850481e+00,1.000000000000000000e+00
-4.921918350699192146e+00,-3.410717825804319592e+00,8.067812553328552738e+00,0.000000000000000000e+00
-5.179749399530576781e+00,-9.619944936145358172e-01,5.361085153609507437e+00,0.000000000000000000e+00
-5.383916801893768866e-01,6.285926709152812819e+00,1.260065352566107411e+00,0.000000000000000000e+00
-7.248138003504464244e+00,-5.544233921297089474e+00,3.707180787090183394e+00,0.000000000000000000e+00
-3.062213098531740754e-03,-7.263364393705273869e+00,6.075963302392633381e+00,0.000000000000000000e+00
-2.339392253119435772e+00,-7.366801248228908250e+00,9.512477934601196949e+00,0.000000000000000000e+00
-9.715824910968906547e-01,1.266142888448334336e+00,5.525051166753591758e+00,0.000000000000000000e+00
-1.746872318760054998e+00,2.125688578224827818e+00,3.753356604728359525e+00,0.000000000000000000e+00
8.047850080833816477e+00,-1.012464907034076544e+00,7.309745599716537257e+00,1.000000000000000000e+00
-7.509666645633855886e+00,9.666768680790857715e+00,7.938888955883739662e+00,0.000000000000000000e+00
2.353467230308435632e+00,-4.650054438920453670e+00,5.007125984897049520e+00,1.000000000000000000e+00
-4.170718256660304490e+00,-8.262127444336950788e+00,8.437667712629838945e+00,0.000000000000000000e+00
4.933643441036249300e+00,-4.617200573269529151e+00,3.869498746578965864e+00,1.000000000000000000e+00
1.761617127855303000e+00,3.190068306246415020e+00,8.951174723509277342e+00,1.000000000000000000e+00
3.873520145385827895e+00,-2.573566325003328714e+00,6.964323645402614282e+00,1.000000000000000000e+00
6.622351072982809228e+00,-3.435835916361446696e+00,9.724061560032117413e+00,1.000000000000000000e+00
6.320513294443907526e+00,-3.497776654618848902e+00,5.694222357838222059e+00,1.000000000000000000e+00
1.040828838646199905e+01,1.052380515341916623e-01,6.742825719445524335e+00,1.000000000000000000e+00
-7.797507521529166041e+00,1.982613082377978619e-01,7.675503786262471984e+00,0.000000000000000000e+00
8.916652522419697968e-01,-3.628898136362947557e+00,5.790281366629209892e+00,1.000000000000000000e+00
-1.562226934844917148e+00,5.212054380127951747e-01,9.558261133870141535e+00,0.000000000000000000e+00
2.553780574306665496e+00,-8.479890497149631390e-01,2.585103574751815181e+00,1.000000000000000000e+00
2.030259046351996499e+00,-1.073382591411690345e+00,7.650574386624918510e+00,1.000000000000000000e+00
-3.375276325437703839e+00,-1.481895968541044883e+00,9.528900275929744978e+00,0.000000000000000000e+00
2.822310095733091551e-01,6.802588943782538200e-01,3.910935036012995525e+00,1.000000000000000000e+00
4.545792649226945703e-01,-3.235123318472114651e+00,4.606338419827702424e+00,1.000000000000000000e+00
5.955795243020726382e+00,3.073023297206638915e+00,1.362292188916817359e+00,1.000000000000000000e+00
1.041411558490470179e+00,-1.079994957547527790e+01,1.933012194421826813e+00,1.000000000000000000e+00
-1.611032959105518581e+00,1.819557276011849911e+00,4.229400726695262236e+00,0.000000000000000000e+00
-2.230873501314897922e+00,5.279940436045192698e+00,3.705355060283192614e+00,0.000000000000000000e+00
2.770655792298877707e+00,-4.644834160539710766e+00,3.554836021312765659e+00,1.000000000000000000e+00
1.768933583853035119e+00,-4.550340290052360182e+00,1.421432207337147480e+00,1.000000000000000000e+00
6.791651178230747377e+00,-2.383174840658965898e+00,4.979153612699308340e+00,1.000000000000000000e+00
4.571484523736753403e+00,-7.485434668024631755e+00,1.675623441934432245e+00,1.000000000000000000e+00
2.248015578792780911e+00,4.050794583223031431e+00,1.803379664014930217e+00,1.000000000000000000e+00
-1.823383276912173612e+00,6.158086984875812964e-02,9.925432176342821933e+00,0.000000000000000000e+00
-6.644813443937886532e+00,-1.510208365416348730e+00,7.286460423252454355e+00,0.000000000000000000e+00
4.439902139975205664e+00,-6.730630482910258117e+00,5.011592982030609100e+00,1.000000000000000000e+00
1.567679690129841985e+00,7.825083491789071033e+00,1.660889755748792940e+00,1.000000000000000000e+00
3.495225866296839179e+00,1.202029887087763527e+01,9.078933521129970430e+00,1.000000000000000000e+00
5.698175318018694924e+00,8.063474228165303792e-01,9.301927971512856885e+00,1.000000000000000000e+00
3.048597500518932080e+00,1.048594458545610397e+00,1.107904690126094494e+00,1.000000000000000000e+00
2.861358109794292393e+00,6.504902032214045171e+00,7.165512776941784345e+00,1.000000000000000000e+00
-2.027928656894632198e+00,5.747540086039676588e+00,7.535078627320761946e+00,0.000000000000000000e+00
5.184196455364002531e+00,3.090858659098349115e+00,9.031254296090551748e+00,1.000000000000000000e+00
-6.794729190138103725e+00,-4.258282516067147583e+00,4.574369835947072360e+00,0.000000000000000000e+00
-5.011262313491601006e+00,-2.536585871998120911e+00,3.013851951658272021e+00,0.000000000000000000e+00
-6.205965818888535601e+00,-1.578700626058916756e-01,3.290549429994106490e+00,0.000000000000000000e+00
2.609191041152913559e+00,1.849978295374672843e+00,7.867009707224052129e+00,1.000000000000000000e+00
-2.430016118333987674e+00,-4.892766772153316346e+00,7.636269706749697406e+00,0.000000000000000000e+00
5.865332697036951259e+00,2.657002764551408269e+00,8.615638330083264407e+00,1.000000000000000000e+00
-5.370659775940850311e-01,5.507370418895813025e+00,9.739867373303965792e+00,0.000000000000000000e+00
-8.064967184340744666e+00,-1.050268052855143353e+01,6.755957314730080654e+00,0.000000000000000000e+00
2.740837423107120863e+00,5.675306788508277300e+00,3.935638295264486608e+00,1.000000000000000000e+00
-3.138816861435137717e+00,-2.077171965368883377e+00,1.013202702978922787e+00,0.000000000000000000e+00
