@relation 's1'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {0.000000000000000000e+00,1.000000000000000000e+00}

@data
-3.047801384685309589e+00,-1.829247607533998732e+00,8.343738786979116639e+00,0.000000000000000000e+00
3.856001527091658110e-01,-3.178484480634525156e+00,7.576021510211028875e+00,1.000000000000000000e+00
7.999623581159643670e+00,-3.029766723119322602e+00,7.720457720447086558e+00,1.000000000000000000e+00
7.845930439593131744e-01,6.562270307518015322e+00,2.819762085983055222e+00,1.000000000000000000e+00
1.986257987548570636e+00,6.049902307928464396e+00,1.699498282741424227e+00,1.000000000000000000e+00
6.466214481974410511e+00,2.529851696751426626e+00,7.995575814636841194e+00,1.000000000000000000e+00
-6.040401418377997267e+00,1.538432093847732052e+00,3.604043408700362328e+00,0.000000000000000000e+00
1.972475030751791092e+00,2.028474049521183709e+00,8.215894270096560703e+00,1.000000000000000000e+00
-1.878113450511076588e+00,-6.191622227891233621e+00,4.417581015641967035e+00,0.000000000000000000e+00
-5.671973328146945548e+00,1.148919681047678498e+00,2.862116797733324169e+00,0.000000000000000000e+00
7.054425057089695805e+00,-7.148069730996544635e-01,5.827049161480743145e+00,1.000000000000000000e+00
6.898796434435411351e-01,-7.277027968726450524e-01,9.247869797279532733e+00,1.000000000000000000e+00
-6.092429129893291995e-01,-1.998893511908952592e+00,8.263866126305451587e+00,0.000000000000000000e+00
4.082045217516319546e+00,1.974636418160736540e+00,7.188643406305074812e+00,1.000000000000000000e+00
-7.854551012181291980e-02,9.038036435051674644e+00,4.407730111840511000e+00,0.000000000000000000e+00
7.658276917044411825e+00,8.596664387000590324e+00,7.906990586848205105e+00,1.000000000000000000e+00
-1.115003760207142758e+00,-1.208036819654744853e+01,2.008575526267830647e+00,0.000000000000000000e+00
-6.267946365658035646e+00,-2.445403035121652913e+00,8.206397178892952837e+00,0.000000000000000000e+00
1.236109309964412262e+00,-1.242986124358541034e+01,2.227518479963502607e+00,1.000000000000000000e+00
-3.630841939036293931e-01,-1.212450415100129186e-01,4.296504826080454365e+00,0.000000000000000000e+00
1.981616308888492828e+00,-1.606325926325363751e+00,7.884779650979756305e+00,1.000000000000000000e+00
-7.671952383313354051e-01,-7.782760039390266726e+00,5.844292909181133311e+00,0.000000000000000000e+00
4.714217121606480099e+00,5.192563224163247781e+00,3.630768180574035942e+00,1.000000000000000000e+00
-6.476526766674749247e+00,-5.895273443391143786e+00,2.754757635294873275e+00,0.000000000000000000e+00
4.242767021403913708e-01,1.231240300713775382e-01,4.520143402850291814e+00,1.000000000000000000e+00
2.241743387010555200e+00,5.301628740414181529e-01,8.187199009507926561e+00,1.000000000000000000e+00
3.676492899031755357e+00,-2.253494032966244731e+00,4.503967998523088490e+00,1.000000000000000000e+00
1.374794133215819159e+01,3.166764852663376040e+00,7.542334809537994289e+00,1.000000000000000000e+00
7.186585083858521017e+00,7.871584391434844008e+00,2.791584912690007414e+00,1.000000000000000000e+00
-1.214991493163565028e+00,6.181616962179105279e+00,5.907085336843652890e+00,0.000000000000000000e+00
7.524923632026830234e+00,-9.477582759740457163e+00,7.840512042780489743e+00,1.000000000000000000e+00
1.107356450701758366e+00,1.851032523597405000e+00,8.997470764916840835e+00,1.000000000000000000e+00
-7.019959064975628493e+00,3.614159101718893652e+00,3.045559336592819299e+00,0.000000000000000000e+00
-7.640423101101444736e+00,2.153015496247496330e+00,2.400362539654136818e+00,0.000000000000000000e+00
5.997320471044652379e+00,-2.999262669258781600e+00,7.981288472469382000e+00,1.000000000000000000e+00
-3.081580250670411303e+00,-7.825552211377257983e-01,7.754191759274441154e+00,0.000000000000000000e+00
-7.900458891716799492e+00,3.144005179466963007e+00,1.527432147162618881e+00,0.000000000000000000e+00
-6.037287253975552881e-01,8.561833443856361470e+00,8.138025961225554994e+00,0.000000000000000000e+00
3.219444765402193376e+00,-1.901590160083512338e+00,9.525367263141118812e+00,1.000000000000000000e+00
3.566408332919310364e+00,7.582095536991534601e+00,3.654618778697282355e+00,1.000000000000000000e+00
-6.303280741951770239e+00,1.331521058935750013e+00,1.647186391446873621e+00,0.000000000000000000e+00
-5.080629623318150045e+00,4.783221711064944870e+00,9.401735870478896473e+00,0.000000000000000000e+00
-2.076554787107201427e+00,3.611422996342486424e+00,6.839057015896227831e+00,0.000000000000000000e+00
-5.463233015323623931e+00,7.926025199049416159e+00,1.421564088504601031e+00,0.000000000000000000e+00
-4.175294530086400613e+00,-2.035206249891122476e-01,3.215620277099839441e+00,0.000000000000000000e+00
9.165289698341128055e-01,9.787341268097161873e+00,3.828411205199884204e+00,1.000000000000000000e+00
-6.665640777770137859e+00,-6.427254563148859567e+00,6.429170258250158199e+00,0.000000000000000000e+00
-3.849636194325519511e+00,-5.547342881013067384e+00,6.345314245610791382e+00,0.000000000000000000e+00
2.158353155870671891e+00,8.097740780212047795e+00,3.676813696408047338e+00,1.000000000000000000e+00
3.686221927296982059e+00,-3.897056345976253944e+00,8.204519167840311766e+00,1.000000000000000000e+00
4.248593602389148849e+00,7.791752120827952766e+00,2.078780030826975711e+00,1.000000000000000000e+00
-2.211776970751392069e-01,-5.241572307148133270e+00,6.560070123090839367e+00,0.000000000000000000e+00
-1.945647948730908183e+00,7.183415128284718065e+00,8.982233015226372075e+00,0.000000000000000000e+00
-7.360514432002132956e+00,3.839762076133674817e+00,5.700142968276101563e+00,0.000000000000000000e+00
1.181290278237540348e-01,-3.456774348993763013e-01,6.718787966165245429e+00,1.000000000000000000e+00
-3.394997292621382279e+00,2.008248255693632522e+00,2.918873507455245875e+00,0.000000000000000000e+00
-4.351501592886481085e+00,-8.460393943404306838e-02,2.505958991970056893e+00,0.000000000000000000e+00
-1.865330051641879150e+00,-6.011830272963536004e+00,3.239960120220110262e+00,0.000000000000000000e+00
-4.094796115599694253e-01,-4.424239298713513513e+00,1.600289333769132405e+00,0.000000000000000000e+00
6.266403308922049220e+00,-1.397392654901012499e+00,8.128789551960155180e+00,1.000000000000000000e+00
6.471986416704372580e+00,8.085127937645407714e-01,4.433569699620229621e+00,1.000000000000000000e+00
3.860814212619497532e+00,2.916910773539267421e+00,5.478628289259608763e+00,1.000000000000000000e+00
7.219618990627712840e+00,-5.846125955889437620e+00,3.107841644676590853e+00,1.000000000000000000e+00
3.897937609471458398e+00,3.357140691510712038e+00,4.667916268462364293e+00,1.000000000000000000e+00
8.521342775615732279e+00,1.923796733202098597e-01,2.462318832424081450e+00,1.000000000000000000e+00
-1.302944642172879419e+00,5.011161424610437010e+00,7.202921533945907839e+00,0.000000000000000000e+00
-4.348060861978008340e+00,-2.497704268626359081e+00,3.314970907342415174e+00,0.000000000000000000e+00
-1.882991303336553290e+00,4.494101089680631489e+00,9.805370057193099953e+00,0.000000000000000000e+00
-2.559294772538308393e+00,1.057861520001055311e+01,1.047067919095503230e+00,0.000000000000000000e+00
2.882436047848739413e+00,-3.276476486951107603e-01,7.637841415465338457e+00,1.000000000000000000e+00
-1.814386774676691516e+00,-5.336281420359181737e+00,7.624377142057330303e+00,0.000000000000000000e+00
-1.603652241759184749e+00,-1.128764921537420918e+00,1.419779982311450528e+00,0.000000000000000000e+00
-7.416268004232993150e+00,-1.742503299600853539e-01,5.784413004981765027e+00,0.000000000000000000e+00
-5.231949362892579281e+00,-6.342709858316919025e+00,6.329558253779133281e+00,0.000000000000000000e+00
-1.870185530767549897e+00,-7.410684078429597754e+00,9.938984169426724691e+00,0.000000000000000000e+00
-7.106322052586642180e-01,-2.121698177339172986e+00,4.562148283841061414e+00,0.000000000000000000e+00
-3.418073534457997109e+00,1.179711601724534376e+01,9.652517298395029144e+00,0.000000000000000000e+00
-3.149193270511468912e-01,-2.823942084975399780e+00,7.621477539693307435e+00,0.000000000000000000e+00
2.112134445934745308e+00,8.134329437414645980e+00,2.080060987028104158e+00,1.000000000000000000e+00
-9.095074257845935095e-02,3.664188619487099285e-01,7.113121409093013270e+00,0.000000000000000000e+00
3.991289859297257880e+00,2.769706484181194917e+00,6.044613742082384000e+00,1.000000000000000000e+00
-1.540147157543564571e+00,-1.831310707925215775e+00,7.295421731477468974e+00,0.000000000000000000e+00
4.735323688876823311e+00,1.687946717118411710e+00,3.983619621751043560e+00,1.000000000000000000e+00
-8.238006539803816031e-01,-1.696203527055229809e+00,1.733304933100357159e+00,0.000000000000000000e+00
3.985058083423234088e+00,-1.754639218433041936e+00,6.704462580655045301e+00,1.000000000000000000e+00
-8.754850774544487013e-02,-8.585493982624525344e+00,6.442663343646447771e+00,0.000000000000000000e+00
4.945397182445716577e-01,7.344358457114015692e+00,8.445634490675869799e+00,1.000000000000000000e+00
-7.699105057360886573e-01,-9.718389049320174111e-01,2.704058656242230185e+00,0.000000000000000000e+00
4.430402633957215008e-01,-5.265807115702095587e+00,1.077042779030123576e+00,1.000000000000000000e+00
1.919115665669523851e+00,2.918215529217075943e+00,9.874236994384324007e+00,1.000000000000000000e+00
2.005997509971179760e+00,8.171933989905785012e+00,3.468763777427513961e+00,1.000000000000000000e+00
-6.805592171721004391e+00,-2.308995930213944003e+00,2.269251113638612871e+00,0.000000000000000000e+00
-4.994064211062666736e+00,2.080243637961399550e+00,1.209437499726441878e+00,0.000000000000000000e+00
1.624844133499921073e+00,-1.284590533315230321e+00,2.646688521317487108e+00,1.000000000000000000e+00
-2.146385175783848354e+00,5.104215667363664721e+00,3.839314903118252076e+00,0.000000000000000000e+00
-3.808665244189011645e+00,1.869198748419463874e+00,2.424693594361951643e+00,0.000000000000000000e+00
2.395254268887333726e+00,1.876105014974919882e+00,3.102151844713685325e+00,1.000000000000000000e+00
3.216744923808292800e+00,1.226992615420725574e+00,7.718761991435210135e+00,1.000000000000000000e+00
-7.468805389377843884e-01,-1.208723821870436588e+01,7.941274826817183552e+00,0.000000000000000000e+00
-1.395293637728747704e+00,8.490077884031624222e+00,1.839410639160958150e+00,0.000000000000000000e+00
8.834590517007677946e+00,-3.660501447135497521e+00,8.913656079194755222e+00,1.000000000000000000e+00
-7.525284143297491291e+00,8.657138237440598516e+00,6.668707468132054395e+00,0.000000000000000000e+00
-6.036638538540680443e+00,-3.402626685614352775e-01,1.341896241566713943e+00,0.000000000000000000e+00
9.459439163471328627e+00,-5.012529147322353218e-01,8.514005600324605183e+00,1.000000000000000000e+00
2.961832557261554921e+00,3.093560253704674246e+00,5.272373296159345912e+00,1.000000000000000000e+00
6.921800139338452063e+00,-6.878287498106789855e-01,1.085001144278564533e+00,1.000000000000000000e+00
4.771936407450679596e+00,-4.613277479148186089e+00,5.550371920282003657e+00,1.000000000000000000e+00
3.481671754601895152e+00,-4.130146662068857388e+00,9.628331506238584581e+00,1.000000000000000000e+00
1.889152499525935003e+00,4.068708229631107898e+00,1.159736044059121784e+00,1.000000000000000000e+00
6.203322843362762740e+00,-2.996052892969396808e+00,8.193531121410334350e+00,1.000000000000000000e+00
9.717135247865249514e-02,-1.117591813298608017e+00,9.617960591182081131e+00,1.000000000000000000e+00
-2.361777754130701457e+00,-3.620521436337368115e+00,5.568138640024275610e+00,0.000000000000000000e+00
4.062554466422296229e-01,1.759880899818670574e+00,4.027011978623432853e+00,1.000000000000000000e+00
-2.485545489082293891e+00,-1.273417812224097556e+00,6.684043072330608126e+00,0.000000000000000000e+00
-2.239285122647944881e+00,1.333267438833240837e+00,8.345636869575464800e+00,0.000000000000000000e+00
-5.524313528256568517e+00,2.772077491019009354e+00,1.049216413300630091e+00,0.000000000000000000e+00
1.322357747272905337e+00,-3.571716004442971215e+00,3.132138827892877675e+00,1.000000000000000000e+00
5.830656120098197448e+00,-7.635798064023030740e+00,2.966138444110586914e+00,1.000000000000000000e+00
3.548138428746932416e+00,7.834295291968054187e+00,3.595765801538941098e+00,1.000000000000000000e+00
-5.674934712558538097e-01,1.032784434088961367e+00,6.793985336243105522e+00,0.000000000000000000e+00
-4.057739324135736680e+00,-3.822353632745107976e+00,7.922486583108589997e+00,0.000000000000000000e+00
8.900362699126916910e-01,1.994517994703467467e+00,4.916551971423457346e+00,1.000000000000000000e+00
-4.686126480645865122e+00,-8.238162064450115452e+00,1.248782103534450183e+00,0.000000000000000000e+00
4.253642724814782561e+00,8.405724846250624438e+00,4.852791851087055797e+00,1.000000000000000000e+00
-9.341298925264750252e+00,2.138996519779175376e+00,6.992487411904375172e+00,0.000000000000000000e+00
1.074230298516086979e+00,5.630236226400830546e+00,8.935894744171543280e+00,1.000000000000000000e+00
5.009627624182110495e+00,2.923862681875874614e+00,4.049948979586796227e+00,1.000000000000000000e+00
-4.101570554672336222e+00,-5.089826808435175209e+00,7.329479992755295825e+00,0.000000000000000000e+00
5.150429443631879600e+00,2.939878950424448689e+00,9.278831238572474049e+00,1.000000000000000000e+00
4.811324558204460367e+00,-2.913141457624601749e+00,4.057738886241779142e+00,1.000000000000000000e+00
-4.202235531108183153e+00,-1.787466203656299157e+00,3.710627783974255856e+00,0.000000000000000000e+00
-5.688621541242845581e+00,2.284077379892868187e-01,6.718410139542112525e+00,0.000000000000000000e+00
3.138667418058073810e+00,-3.655069108766459518e+00,2.825795485629295278e+00,1.000000000000000000e+00
5.032276851341544344e+00,2.069356049390338903e+00,3.308021706409924434e+00,1.000000000000000000e+00
5.550862203190158439e+00,3.346151658499978421e+00,2.414951875705486195e+00,1.000000000000000000e+00
1.751472475773117266e+00,-1.075980400699348749e+01,8.791885204830235168e+00,1.000000000000000000e+00
6.771842696394384298e+00,4.529300842166172458e+00,5.891092452646408795e+00,1.000000000000000000e+00
-5.492665764349657032e+00,-1.457812728142585668e+00,1.407484211739728153e+00,0.000000000000000000e+00
2.121108349963114925e+00,-1.706682931514908796e+00,2.017567040498210673e+00,1.000000000000000000e+00
5.168646472645324508e+00,-3.238330451992161407e+00,5.034811472237901597e+00,1.000000000000000000e+00
-2.661242550149434560e+00,-3.910594132122951483e-01,5.659410251085083665e+00,0.000000000000000000e+00
4.678288753495196128e-01,1.999004747924240988e+00,7.672712168001268651e+00,1.000000000000000000e+00
6.583776266142488121e-01,5.547069998720167983e-02,6.724569542315048665e+00,1.000000000000000000e+00
7.476450576080001298e+00,-4.448178900535281421e+00,5.627483759995488555e+00,1.000000000000000000e+00
-4.649358767516517332e+00,5.122650617845325272e+00,7.529505533029376529e+00,0.000000000000000000e+00
-5.518081893927200277e-01,9.920436369182258574e+00,9.428555167912524126e+00,0.000000000000000000e+00
-6.707795358386262841e+00,2.282717759254435208e+00,7.452479085285163229e+00,0.000000000000000000e+00
-1.861436633933506446e+00,-1.236436092750736115e+01,4.374322666665724668e+00,0.000000000000000000e+00
7.103626914316011565e+00,-7.746734531713807215e+00,5.415678800649269320e+00,1.000000000000000000e+00
-6.380240017945044972e-02,4.452386433022436307e+00,4.287312851785435974e+00,0.000000000000000000e+00
-1.637569578519330937e+00,3.634430595257854169e+00,4.005488874702553659e+00,0.000000000000000000e+00
5.223858007194998265e+00,1.958155158308933608e+00,9.599105819541492224e+00,1.000000000000000000e+00
-2.703181859978572632e+00,-4.192854495546471050e+00,3.081120734006675299e+00,0.000000000000000000e+00
-8.541546821866143446e+00,7.983857201680798710e+00,3.077721588414939369e+00,0.000000000000000000e+00
1.860909825249618343e+00,5.938802485296176270e-01,2.336553172777907417e+00,1.000000000000000000e+00
-3.043247136217502313e-01,8.442877388161138086e+00,9.248411466556763827e+00,0.000000000000000000e+00
1.833529799304640662e+00,-1.601186318281581311e+00,9.627844351965796577e+00,1.000000000000000000e+00
-3.256060544006365465e+00,-2.207769081031385916e+00,6.978553471494057803e+00,0.000000000000000000e+00
3.923906011657095405e+00,3.312595361464463650e+00,3.817155624953908699e+00,1.000000000000000000e+00
-4.542872249775848914e-01,5.609777845787540684e+00,5.943197420969617006e+00,0.000000000000000000e+00
-1.115464000085327534e+00,8.055310284391856701e-01,6.407868677709638305e+00,0.000000000000000000e+00
8.107920429444709143e+00,8.037882758649097070e+00,6.694907062022108057e+00,1.000000000000000000e+00
6.297083663646073859e+00,-6.913806240788328950e+00,5.889234606410506778e+00,1.000000000000000000e+00
-3.294787039751281732e+00,-1.574047116698548798e+00,8.702551807090827651e+00,0.000000000000000000e+00
1.801815531286582728e-01,1.072700633097086298e+00,5.352904946321020319e+00,1.000000000000000000e+00
-4.217332469762467895e+00,7.766509047176699265e-02,9.730523268941245973e+00,0.000000000000000000e+00
4.415854351254156818e+00,-7.398732238994727706e-02,8.107854957673950480e+00,1.000000000000000000e+00
5.132436458166710125e+00,2.007513420218028255e+00,5.125280092387079378e+00,1.000000000000000000e+00
-1.186259874933440983e+00,2.085758346962195642e+00,9.119788550128550497e+00,0.000000000000000000e+00
7.845269657492047743e-01,-9.266658786777627332e-01,3.352583010772168137e+00,1.000000000000000000e+00
-2.480978435832140949e+00,2.882153832205394561e+00,5.688740551398946188e+00,0.000000000000000000e+00
-7.906851664288902626e+00,4.119499200320662524e+00,8.507638441881500313e+00,0.000000000000000000e+00
9.652919347589272725e-02,-1.461306487491352835e+00,7.068858691827921703e+00,1.000000000000000000e+00
1.291395208726323629e+00,6.595121759858816546e+00,3.785101386329997819e+00,1.000000000000000000e+00
1.828356262024137813e+00,-1.314755432480910091e+00,5.448030034606405891e+00,1.000000000000000000e+00
4.864498796034810724e+00,3.296217491644494846e+00,8.851204104699792907e+00,1.000000000000000000e+00
5.612728936633882171e+00,8.665867742032014931e+00,2.882135450350760131e+00,1.000000000000000000e+00
8.680294614070194203e-01,-3.897643431548370785e+00,6.211528829721961742e+00,1.000000000000000000e+00
5.076864312144820701e+00,-1.135251592512587493e+01,6.323855959190995080e+00,1.000000000000000000e+00
-4.914400813840727800e+00,7.868495925944021252e+00,5.163885134596312376e+00,0.000000000000000000e+00
4.476224224210953118e+00,9.138506074959320102e+00,8.961222908437305179e+00,1.000000000000000000e+00
1.107914635642364587e+00,-3.914371671660230145e+00,3.663137274475014582e+00,1.000000000000000000e+00
-4.334631828219986716e+00,1.162276722286662789e+01,6.394537084692926143e+00,0.000000000000000000e+00
-3.136688984187972373e+00,-8.127185650456578259e+00,9.980341956721304086e+00,0.000000000000000000e+00
-6.099177851392982852e+00,-5.879698884002767301e+00,8.721260481597925107e+00,0.000000000000000000e+00
2.261481480450587167e+00,2.008065735116190353e+00,1.438525903954826379e+00,1.000000000000000000e+00
3.008577145482844717e+00,2.317495681969940158e+00,1.903352755681055219e+00,1.000000000000000000e+00
-4.958204191034909059e+00,-9.370838972007371481e+00,3.102911434147044289e+00,0.000000000000000000e+00
-9.037199856869317927e+00,6.693423055815034495e+00,3.350823476268677048e+00,0.000000000000000000e+00
8.544877766957677423e+00,-4.011486001568099202e-01,4.259701507021879330e+00,1.000000000000000000e+00
3.732213095198005703e+00,-4.440133857436542542e+00,3.226203234804014386e+00,1.000000000000000000e+00
1.653217044333121999e+00,-8.835486211532883605e-02,6.799883912183073420e+00,1.000000000000000000e+00
-1.101369931958079640e+00,-1.534680843377203008e+00,9.734318001112205465e+00,0.000000000000000000e+00
1.437263202065181655e+00,3.417529118875425986e+00,1.855721373079214587e+00,1.000000000000000000e+00
5.186853691536287059e+00,-2.707985897506682837e-01,4.945175096447726126e+00,1.000000000000000000e+00
2.980111405632084765e+00,1.225932129314552199e+00,3.550726575647836558e+00,1.000000000000000000e+00
-7.041052912529268681e+00,7.882716261384585810e-01,2.414126324085784425e+00,0.000000000000000000e+00
-3.627626976257776636e+00,-2.704443782424014842e+00,3.153954055848359417e+00,0.000000000000000000e+00
5.511945705909666593e+00,5.278072983619232161e+00,5.717084814755765798e+00,1.000000000000000000e+00
1.494158024730107837e+00,-1.365939071912802838e+00,9.626185403913236627e+00,1.000000000000000000e+00
-4.187602105894659976e-01,1.340335034487348143e+00,7.351786059355243985e+00,0.000000000000000000e+00
